id,bedrooms,price,reviews_per_month
2879254,1,35.00,4.52
5236057,2,125.00,1.32
12881588,2,30.00,0.11
5236361,1,70.00,0.33
15962408,2,85.00,2
8875872,1,39.00,1.17
18083866,1,49.00,
15593854,1,40.00,0.75
8668938,0,45.00,3.29
14051487,2,140.00,1.04
15169583,1,50.00,0.76
1014344,1,25.00,
1014363,1,25.00,0.05
1014384,1,25.00,0.04
1014396,1,18.00,
15924137,1,85.00,
14319034,1,33.00,
6848207,1,80.00,
6781541,1,40.00,0.11
11330049,1,39.00,1.88
12675180,1,16.00,0.32
16475251,1,20.00,
13292464,1,80.00,0.31
13455364,1,25.00,0.92
16140167,1,22.00,0.32
377151,1,25.00,0.50
10993059,1,38.00,3.40
16169070,0,70.00,0.30
3127715,1,17.00,0.11
4338303,1,71.00,0.46
2731726,1,50.00,2.38
12460481,2,100.00,2.37
18028432,1,75.00,
10748337,1,30.00,
17959795,1,80.00,
12151766,1,20.00,0.26
10717396,1,45.00,2.70
3233255,1,17.00,0.05
17959308,2,100.00,
15598244,1,25.00,1.43
347510,3,180.00,0.59
13176777,1,80.00,1.52
16911428,1,65.00,3.86
8936390,1,28.00,1.29
14072107,0,55.00,0.98
3264794,0,50.00,1.30
9751522,1,58.00,0.76
1275122,1,69.00,0.11
3873147,3,100.00,0.14
13930563,1,20.00,3.64
644603,1,19.00,0.48
13957225,1,38.00,1.34
8352261,3,148.00,1.66
11542931,1,61.00,2.73
7841877,1,29.00,1.73
17249686,1,23.00,
17586275,1,18.00,3
8405250,1,22.00,0.63
16061585,1,80.00,3.69
1829496,2,90.00,3.13
14145594,1,14.00,5.60
4202733,4,180.00,0.56
13722281,2,79.00,2.45
10809426,1,19.00,0.29
8797005,1,19.00,0.46
4844466,1,21.00,0.51
8076377,1,19.00,0.49
10460250,1,18.00,1.14
8668049,1,19.00,0.45
9133842,1,19.00,0.87
13004410,1,35.00,0.37
17343259,2,70.00,
5263813,3,120.00,1.60
6578543,1,18.00,0.37
6791289,1,19.00,0.28
15184769,1,100.00,
10942225,1,19.00,0.30
17805525,2,50.00,2
18030678,1,125.00,
3920883,1,80.00,0.50
17688475,1,20.00,2
15947706,1,20.00,1.55
9213885,3,75.00,0.36
7673930,1,19.00,0.31
8624657,0,55.00,
17367026,2,49.00,3.66
13392648,1,19.00,0.48
15667563,1,20.00,0.62
3906388,1,19.00,0.32
3906393,1,19.00,0.51
10460033,1,18.00,0.28
7705228,1,60.00,0.44
8692360,1,19.00,0.66
12091585,1,26.00,0.18
3654455,3,140.00,0.19
8625597,0,55.00,0.40
5542982,0,45.00,
12812787,1,20.00,0.09
10652490,1,30.00,0.54
2984815,2,45.00,0.97
887717,1,19.00,0.83
887754,1,19.00,0.44
887776,1,19.00,0.57
887816,1,19.00,1.12
4202559,3,150.00,0.17
16785648,1,60.00,2.14
4202780,2,100.00,0.19
8684534,1,19.00,0.11
6791493,2,59.00,1.84
6776820,1,19.00,0.41
11986978,1,45.00,0.36
16174275,1,26.00,3.97
5131653,2,70.00,0.16
604395,1,19.00,0.73
16262642,4,85.00,
15607431,2,50.00,
10762912,1,19.00,0.66
11686164,1,50.00,1.15
17486133,2,60.00,
16044342,2,70.00,0.55
16459720,3,130.00,1.22
12560440,3,45.00,0.22
16376241,2,75.00,6.67
17936758,1,18.00,
578517,1,130.00,
15120596,1,35.00,1.04
644592,1,19.00,0.34
6775491,1,19.00,0.83
11687755,1,62.00,
12141250,3,85.00,0.33
16363060,1,60.00,0.33
16447032,1,52.00,0.99
13392352,1,18.00,0.76
13523658,1,22.00,0.12
17393123,1,75.00,3.43
12967204,2,70.00,
6955446,2,120.00,
3040893,1,17.00,
7424801,1,60.00,0.82
7759957,3,100.00,2.57
12872019,1,19.00,0.46
12872209,1,59.00,
14838402,1,37.00,1.45
10939061,1,18.00,3.14
14125592,1,60.00,4.03
13954309,1,30.00,0.50
10642725,1,18.00,1.75
10939802,1,18.00,0.73
10940183,1,18.00,1.53
16183152,3,80.00,1.45
10809653,1,19.00,0.74
16085568,1,25.00,
9237929,2,73.00,1.87
16250528,1,27.00,
15136826,3,160.00,0.99
15596783,1,49.00,6.00
15040064,1,65.00,0.59
225856,1,69.00,0.03
16400280,1,70.00,
15718797,0,40.00,1.51
18085440,1,70.00,
11565429,2,43.00,5.30
12679536,3,55.00,3.42
12876691,2,90.00,
17724809,1,13.00,1
5304907,1,27.00,1.16
15266883,1,60.00,1.14
10939743,1,18.00,4.76
10086783,2,85.00,1.17
12968613,1,19.00,0.36
16344480,1,35.00,1.11
16867009,1,25.00,2.86
8445386,1,50.00,
17783620,1,32.00,
14802414,1,30.00,0.19
7494777,1,39.00,
14252126,2,160.00,
1947685,1,19.00,0.87
16248774,3,99.00,3
13390757,1,18.00,1.21
16737075,1,23.00,0.48
13391385,1,17.00,0.53
644589,1,19.00,0.71
17649485,1,65.00,
17163281,1,35.00,2.50
6081624,1,45.00,0.86
5327846,2,90.00,0.41
13517151,2,61.00,2.17
6242571,3,100.00,0.05
12124013,1,62.00,1.57
7978309,1,19.00,0.46
12926111,1,10.00,2.72
5454838,1,50.00,0.84
17579529,1,62.00,
16596009,1,25.00,0.56
12040227,1,25.00,0.49
13448999,1,40.00,
8796796,1,19.00,0.17
8206968,1,35.00,0.60
6797319,1,19.00,1.18
2306475,1,19.00,0.63
15741956,1,59.00,
17771677,1,25.00,
14363734,1,25.00,0.73
18067366,0,18.00,
8728121,1,90.00,0.06
11578007,0,80.00,1.26
14261333,1,20.00,0.88
10170248,1,60.00,0.06
6336716,1,48.00,0.06
6791031,1,19.00,0.46
16262896,1,23.00,
4792278,1,21.00,0.36
3383663,1,19.00,0.32
15667589,1,21.00,
15667574,1,20.00,0.94
13374710,1,47.00,0.12
13372624,1,19.00,0.88
12968454,1,18.00,0.57
9604122,1,60.00,0.31
16122151,3,130.00,3.56
6818062,2,80.00,1.24
755184,2,65.00,0.02
2032336,1,19.00,1.79
16318893,1,24.00,
17402230,1,52.00,
16318818,1,22.00,
12091433,1,25.00,0.17
17802877,4,27.00,
17952416,1,78.00,2
11964085,1,25.00,0.80
17734654,1,25.00,1
9053921,1,25.00,3.25
17854089,0,45.00,
13984942,2,70.00,2.88
12679457,1,30.00,0.12
15812097,1,50.00,1.91
980631,1,70.00,0.48
13455178,2,195.00,0.22
13448255,3,80.00,2.09
17800528,1,65.00,1
9961253,1,26.00,2.09
17671936,2,60.00,
15406388,3,180.00,0.68
16597498,2,68.00,
4799940,1,50.00,0.43
817734,1,29.00,0.79
16344240,1,35.00,0.59
16142735,1,115.00,0.33
7649369,2,60.00,6.21
3947911,2,110.00,0.11
7796024,0,60.00,0.45
12092585,3,85.00,0.65
3666486,2,65.00,3.38
3840575,1,22.00,3.66
18029355,1,47.00,
886850,1,38.00,0.12
5118908,1,70.00,0.19
12119542,1,25.00,0.50
2855904,0,50.00,6.22
16943785,1,29.00,0.88
8684336,3,139.00,3.51
14126342,1,35.00,
5178521,,49.00,8.37
767208,2,90.00,0.39
14349207,2,130.00,
7321356,2,100.00,
12275139,1,25.00,0.34
17802243,1,29.00,3
4203619,1,30.00,6.10
16010889,4,90.00,2.93
741330,4,120.00,1.25
6639621,2,55.00,
5722288,1,25.00,0.08
13646469,1,55.00,
13756542,1,28.00,2.89
15541976,1,42.00,2.94
13712744,2,77.00,0.56
5155155,2,90.00,3.75
1598288,1,66.00,0.17
11883513,1,80.00,0.71
16536728,2,120.00,
6897761,2,120.00,
15881890,2,98.00,4.93
16363386,1,26.00,
4384036,1,30.00,5.63
1957286,1,23.00,0.74
17032903,2,200.00,
16083758,2,64.00,1.00
17558332,1,26.00,
18050230,1,65.00,
683208,4,170.00,0.61
15560351,2,80.00,4.64
14676229,1,60.00,1.33
11333987,1,50.00,
7795344,1,26.00,1.75
12088237,1,26.00,0.48
13824965,1,60.00,0.65
13663708,1,30.00,0.11
1310289,1,230.00,
12090014,1,24.00,0.81
12253380,1,60.00,
8385825,1,25.00,4.13
7233990,1,25.00,2.27
13777565,1,10.00,
3825317,1,70.00,0.20
6905132,1,200.00,0.09
1957380,1,22.00,0.75
5132570,2,100.00,0.76
16011511,0,50.00,3.09
17979438,1,79.00,
14800288,2,70.00,0.79
13063089,1,85.00,0.49
14799631,0,60.00,0.49
12900061,1,62.00,1.08
12876059,3,167.00,2.05
696928,1,75.00,1.00
12013368,1,100.00,0.33
14175539,1,69.00,
10078316,1,30.00,1.14
17548891,1,60.00,1
11814066,1,60.00,0.33
15122503,1,35.00,0.48
8929267,3,120.00,2.11
6897265,2,130.00,0.28
6797552,1,19.00,2.36
18057589,4,27.00,
15152716,2,90.00,1.19
5780137,2,75.00,0.62
11646084,1,23.00,0.32
2632941,1,29.00,0.51
18033542,2,150.00,
13163878,2,110.00,0.14
17018894,1,50.00,1.84
1569343,1,90.00,1.17
17411693,1,14.00,4
17051223,1,55.00,2.93
5711745,1,17.00,2.49
16786976,1,50.00,
17899553,1,60.00,
9017416,1,155.00,
13768235,1,33.00,0.66
8984546,1,180.00,
882910,1,32.00,0.35
15831975,1,24.00,0.33
2888496,1,95.00,2.46
882885,1,28.00,0.26
6394264,2,210.00,
16551828,1,20.00,0.35
5967458,1,25.00,0.63
6786822,1,30.00,
13634172,1,40.00,0.77
13011124,1,80.00,0.09
886932,1,42.00,0.18
17138826,1,23.00,1.22
5473778,1,50.00,0.70
6897679,1,35.00,
9693103,1,35.00,0.06
13876383,1,19.00,0.82
3149683,1,35.00,0.75
17791510,1,110.00,1
15420534,1,35.00,0.98
13809150,1,52.00,
7200873,1,95.00,2.21
11484627,3,101.00,2.03
18106778,2,150.00,
16875193,2,80.00,1.11
15496958,1,69.00,2.40
16326572,1,25.00,1.10
15753499,1,17.00,2.14
17166723,1,40.00,4.29
13912466,1,65.00,
15005723,0,54.00,0.76
11195878,2,149.00,2.39
16876870,3,220.00,3.23
10063736,2,55.00,1.17
938410,2,190.00,0.21
200828,2,140.00,
139839,3,280.00,
16112079,1,45.00,1.43
6790249,2,84.00,
4266974,1,90.00,1.18
5657981,2,79.00,2.23
17277632,2,220.00,
13014111,2,230.00,0.64
18100162,2,190.00,
8031140,1,57.00,1.89
14063328,2,99.00,1.41
13036772,2,95.00,2.99
5341282,1,135.00,0.04
13121563,1,95.00,1.59
8216827,1,160.00,
3764496,1,85.00,0.23
993880,1,30.00,0.30
14934647,1,245.00,
12037350,1,37.00,1.25
13759991,2,206.00,
16035470,1,48.00,
9948875,1,70.00,0.67
14599521,0,60.00,0.44
5530985,1,70.00,0.26
13650411,1,130.00,
9521636,2,88.00,
16435701,1,140.00,
16350319,2,150.00,0.31
4156219,2,100.00,1.41
15397031,2,200.00,2.19
4455297,1,135.00,
17896731,1,50.00,
1599909,1,70.00,0.36
9271540,3,201.00,0.40
9468424,3,140.00,0.80
4224519,1,80.00,0.53
11138479,1,40.00,0.24
6681279,2,1,890.00,
12576942,4,360.00,0.09
17682675,1,42.00,
1825989,2,113.00,1.11
604150,1,90.00,0.04
11752363,3,143.00,1.85
13521641,1,35.00,3.41
13814652,1,29.00,0.55
9768066,4,350.00,1.04
12938005,1,49.00,5.82
3327758,1,39.00,0.20
16991904,1,70.00,1
17417086,2,85.00,
11028461,4,250.00,1.98
12863343,3,161.00,2.33
15384836,1,50.00,
15580862,2,230.00,
12303494,3,465.00,0.09
7282492,2,59.00,
177323,3,450.00,
16876922,2,150.00,1.94
6533726,2,180.00,
6697096,1,210.00,
15609190,1,31.00,2.98
15861705,1,40.00,
338872,1,49.00,0.31
11620957,1,70.00,1.77
11142775,2,250.00,
10629977,1,40.00,0.24
16913634,1,32.00,3.44
15242371,1,90.00,0.95
10850364,3,237.00,1.02
9290405,1,149.00,0.14
16158619,1,49.00,0.61
3310192,0,55.00,0.62
17730241,1,60.00,5
13010830,2,99.00,
7505759,2,159.00,0.35
9995574,1,55.00,
15892938,1,110.00,2.12
15961650,1,39.00,1.94
17121753,0,65.00,1.15
12690974,1,85.00,0.37
1395084,1,30.00,0.41
15518354,1,80.00,0.56
9517384,1,70.00,1.09
17327293,1,42.00,
16627399,0,55.00,
4390943,1,29.00,2.31
8886389,1,35.00,0.06
15701576,2,85.00,2.83
16974865,3,100.00,0.71
4086566,1,30.00,1.59
7111834,1,26.00,0.75
708275,1,55.00,0.09
3919853,1,35.00,0.25
9741945,1,70.00,1.48
3593682,1,51.00,
14331039,3,130.00,1.43
12895434,2,110.00,0.85
17392708,1,25.00,
15615681,2,70.00,
11729040,0,55.00,0.63
15498740,2,89.00,2.42
10419747,1,40.00,
4815680,3,82.00,1.72
2587493,2,115.00,0.94
16183900,2,81.00,2.95
9518925,1,35.00,0.07
9493091,1,78.00,0.88
9455913,1,65.00,0.61
13286536,1,25.00,0.56
9456221,1,65.00,1.67
4501162,1,35.00,3.47
16168845,1,132.00,
15643107,1,40.00,0.67
7057317,1,35.00,
17378027,1,50.00,
17377256,1,27.00,3
15800393,1,60.00,2.28
17962224,1,405.00,
231035,3,75.00,1.05
6719521,1,50.00,0.55
11895153,1,35.00,
1966379,1,30.00,1.62
1882845,1,22.00,1.20
13132600,1,30.00,3.36
8791177,1,30.00,0.11
10739682,1,25.00,1.62
15649818,1,150.00,
11790993,1,65.00,1.22
10681493,1,80.00,0.19
14567582,1,19.00,2.36
14060350,1,55.00,
9792893,1,35.00,1.31
16730454,1,20.00,0.40
7022019,2,50.00,
13842460,1,40.00,
15644867,1,60.00,0.93
17625526,2,250.00,
13350973,1,16.00,0.41
16347070,1,85.00,1.43
876325,3,80.00,3.08
12741393,1,110.00,1
374568,1,40.00,0.93
7458317,1,34.00,7.31
11516444,2,75.00,0.84
13012818,1,20.00,
16685421,0,69.00,
3938824,3,69.00,0.63
18095441,1,50.00,
433183,3,95.00,0.10
11017642,1,74.00,1.24
16749571,2,19.00,3.16
16286152,1,65.00,0.77
16187904,1,25.00,1.19
17962142,1,404.00,
13763107,1,49.00,0.11
4595512,1,30.00,0.16
16293797,1,30.00,3.00
9773037,1,35.00,3.06
1644183,1,25.00,1.80
15207662,2,35.00,
17045224,1,30.00,
7387015,1,50.00,2.61
10626482,3,130.00,1.30
3863101,2,65.00,
14624599,1,100.00,
6835710,1,70.00,0.14
6611449,1,30.00,
6728629,2,63.00,1.36
14865837,1,45.00,0.15
17875435,1,42.00,
15262896,1,25.00,0.41
10607629,1,20.00,2.49
17811768,1,23.00,1
4613535,3,90.00,0.45
616027,1,23.00,1.13
15261375,2,95.00,
11265928,1,30.00,0.68
13945713,2,70.00,
11094912,1,65.00,
4876909,2,100.00,2.11
14740998,1,23.00,1.43
15528406,1,28.00,0.71
686347,1,40.00,0.15
5537047,1,65.00,1.06
13860148,1,55.00,0.46
17300842,1,30.00,0.73
14352156,1,24.00,0.86
10960810,1,22.00,0.28
15525579,1,35.00,3.90
13431381,1,23.00,4.50
9363775,0,60.00,1.23
14279229,2,80.00,
12800348,1,35.00,1.72
14668651,3,70.00,2.31
18031175,1,42.00,
12896348,1,65.00,
13645923,4,84.00,
17483360,2,80.00,
13055663,1,200.00,
4890957,1,26.00,0.35
17156044,1,20.00,2.65
6242663,1,70.00,1.08
2310368,1,75.00,1.08
3588273,1,30.00,
11452943,4,200.00,0.10
15318138,1,34.00,2.64
17250141,3,125.00,1.88
18002819,1,70.00,
5026071,1,120.00,
17674745,1,40.00,
8596175,1,25.00,0.22
3550163,1,35.00,0.03
1170520,1,39.00,0.30
14113692,1,100.00,1.93
4990725,3,76.00,0.05
8495664,1,38.00,0.72
6888338,2,80.00,
14937843,3,120.00,2.86
7050862,1,75.00,
14652492,3,106.00,3.01
15600041,1,58.00,0.39
13468543,2,70.00,0.10
917907,1,50.00,0.32
5285115,1,26.00,1.16
6512631,1,48.00,1.21
17266729,1,35.00,
15303372,1,17.00,0.68
6367181,1,29.00,2.24
6460139,1,99.00,0.22
10670494,2,145.00,0.15
9510245,0,80.00,2.00
10398681,1,25.00,0.21
17326936,1,15.00,
6376258,1,39.00,0.38
16490385,1,80.00,0.36
6579466,1,25.00,1.94
10557669,1,65.00,1.00
13489841,1,20.00,
6191812,1,22.00,0.22
468104,1,50.00,0.18
2138396,1,55.00,
9084826,1,105.00,
16009793,1,25.00,2.16
4767419,1,50.00,0.53
16802743,1,15.00,
16132652,0,50.00,4.00
15979490,2,95.00,1.48
7395552,3,120.00,0.07
17567666,1,25.00,
6724149,2,40.00,0.23
13636323,1,95.00,
11501797,1,65.00,1.93
6445296,1,29.00,1.77
17375540,2,105.00,
8467954,1,85.00,
15580085,1,75.00,1.01
1921540,1,25.00,
1326607,1,23.00,
6382192,2,50.00,0.12
9384541,2,99.00,0.36
9455866,1,27.00,1.42
18070452,1,65.00,
14835141,3,110.00,1.03
13102162,1,22.00,1.56
11922700,3,65.00,2.36
7273370,1,35.00,1.63
17460059,2,100.00,1
17323600,1,37.00,
7557274,3,136.00,2.83
3460752,1,25.00,0.36
11979168,1,25.00,
17342114,1,50.00,1
6308594,2,225.00,0.52
14369169,3,110.00,0.55
17883297,1,20.00,
3621188,3,70.00,0.30
342557,1,38.00,0.55
15517789,3,175.00,1.49
337292,1,35.00,0.11
16361123,0,40.00,
12357427,2,110.00,0.43
1283681,1,69.00,0.31
17267431,1,60.00,
828244,1,95.00,0.22
14233164,1,120.00,0.49
16346413,1,34.00,3.67
16914890,2,100.00,3.75
7991072,2,100.00,0.72
16863055,2,89.00,0.71
15095901,1,55.00,0.47
7977144,1,65.00,
15521319,3,90.00,2.14
15705869,2,85.00,1.31
6636366,1,52.00,0.37
6891783,0,75.00,0.11
17810058,2,120.00,
17658219,1,680.00,
17427972,2,98.00,
13724416,2,79.00,1.90
12605100,1,45.00,1.08
6325534,2,140.00,0.78
14913490,1,71.00,
9935280,2,50.00,0.60
15606318,1,41.00,0.71
4290526,1,50.00,1.01
8723844,1,52.00,0.28
16452746,3,300.00,
7003969,1,55.00,2.05
17762660,2,70.00,
15224843,10,750.00,0.17
16361241,1,75.00,1.05
12560569,2,110.00,2.39
13820541,1,70.00,
3531504,1,58.00,1.15
14997405,3,110.00,1.65
12376162,1,70.00,1.13
7188834,1,46.00,
1690312,3,200.00,0.04
2779847,2,70.00,0.04
6908943,1,110.00,0.20
10677457,1,35.00,0.56
4845206,2,120.00,0.08
16183251,1,25.00,1.63
6484263,3,49.00,2.39
16972070,1,120.00,0.75
16972612,1,120.00,1.54
16907257,1,48.00,3
15596899,2,50.00,
6454937,1,24.00,0.19
14150996,0,30.00,0.27
12672701,2,57.00,9.97
544736,1,23.00,0.60
413240,1,48.00,0.77
12339862,1,50.00,0.71
6244644,1,110.00,
12960928,1,67.00,1.58
6372104,3,135.00,0.31
6011484,2,85.00,0.34
8105067,1,35.00,2.46
6696519,3,100.00,2.33
16249326,1,75.00,0.31
17821796,1,35.00,
7084519,1,89.00,1.07
17919451,2,32.00,
12259819,2,150.00,
15373245,2,60.00,0.68
9932321,1,110.00,0.20
14847711,1,75.00,0.33
15095630,1,70.00,0.31
198314,1,45.00,0.67
14943516,1,120.00,1.09
17401852,1,33.00,1
461132,1,54.00,0.51
13893850,1,70.00,1.43
17858569,2,90.00,1
15120570,1,44.00,0.33
15044451,1,45.00,4.15
996321,1,110.00,0.86
15715749,1,70.00,
14269560,1,50.00,0.29
17030232,2,110.00,3.49
13297758,1,49.00,4.44
17266462,1,61.00,3.57
1404038,1,45.00,0.45
13340851,0,80.00,0.91
14326460,1,64.00,
17467407,1,110.00,
4758452,1,40.00,0.55
13509266,2,74.00,
17210137,1,70.00,
11832416,1,80.00,0.79
11832634,1,80.00,1.42
9639826,5,875.00,
5847367,2,180.00,2.01
14940248,2,254.00,
17152905,1,202.00,
16362057,1,55.00,2.22
15674129,1,75.00,0.68
11752865,2,60.00,1.92
13512567,1,30.00,
16341482,1,91.00,
8996450,1,25.00,
13256597,4,150.00,0.59
12661597,2,57.00,1
11832004,1,80.00,1.22
8840190,4,120.00,
9982653,2,120.00,
16281922,4,455.00,
5665566,1,95.00,0.78
2784927,1,31.00,2.64
17431939,1,30.00,2
15693634,1,60.00,
11565172,1,68.00,0.62
17639464,1,47.00,
16951308,1,65.00,1.61
3173604,1,28.00,0.13
1336818,1,55.00,0.12
15391636,1,91.00,0.57
13817195,1,35.00,3.00
10570903,2,95.00,0.29
16335316,2,107.00,2.87
18057810,1,55.00,
17250705,1,28.00,3.75
13087391,1,60.00,3.00
17904269,4,200.00,
2534635,2,150.00,
15446526,1,65.00,3.75
16986033,2,110.00,
11906591,2,90.00,2.45
17620194,0,45.00,3
11774591,2,113.00,0.44
993524,1,55.00,1.01
1516910,1,35.00,0.39
17962303,1,410.00,
16517677,1,20.00,
15402169,2,252.00,
2224238,1,32.00,4.12
10778858,1,50.00,0.10
3722238,2,55.00,1.06
631737,2,85.00,0.02
7374688,3,65.00,5.02
9308102,3,99.00,1.20
10524194,1,60.00,3.19
609801,1,95.00,0.04
8147896,1,60.00,3.69
896209,1,45.00,0.58
12400328,1,32.00,0.94
3759217,0,45.00,0.63
16506085,1,90.00,1
3107033,1,95.00,0.07
17825747,1,45.00,
12906239,4,58.00,
7230128,2,65.00,2.09
6890327,1,55.00,
13978167,1,35.00,3.06
13387162,1,80.00,
3552414,0,45.00,0.73
15479867,2,65.00,1.30
9624385,1,59.00,1.00
6858202,1,50.00,3.24
7314624,2,68.00,0.83
2265000,2,108.00,1.01
7786523,1,20.00,2.51
15306325,1,22.00,2.42
13759184,1,34.00,0.13
12915444,1,27.00,0.47
14548682,2,85.00,5.64
15528161,1,50.00,5.06
12120875,3,20.00,
7397762,1,30.00,
16190768,1,25.00,
14012779,1,60.00,2.66
2854100,0,30.00,3.58
12921634,2,65.00,2.65
9894805,2,45.00,0.32
13086783,2,49.00,3.10
14869683,1,35.00,
11692717,1,27.00,0.33
6140959,1,39.00,1.55
13736678,1,60.00,
12296083,1,26.00,2.10
14164411,3,75.00,1.88
4460214,1,24.00,0.04
6138801,1,32.00,0.37
429942,2,70.00,0.27
17900105,0,40.00,
3474129,2,59.00,3.27
15899424,3,87.00,4.17
11805388,1,38.00,0.33
15799533,1,25.00,2.05
5543214,2,55.00,
11458807,2,79.00,0.08
14327772,1,32.00,0.30
3037882,1,55.00,
3755204,2,50.00,3.02
6076054,1,20.00,1.51
9101359,1,80.00,0.37
10768881,1,20.00,4.58
13451082,1,45.00,
17317923,1,70.00,
9820179,1,25.00,
10937106,1,17.00,0.92
13963613,2,79.00,
12147597,1,25.00,0.11
18016014,1,25.00,
2026316,1,30.00,
9891409,1,20.00,0.62
18083784,0,38.00,
10678539,1,80.00,0.43
9762537,1,22.00,2.04
14973532,1,30.00,
11500544,0,30.00,0.32
3254586,1,22.00,
13136377,1,36.00,0.49
18017574,1,50.00,
9198240,2,59.00,1.48
15259954,1,50.00,6.51
13752560,1,15.00,0.11
828167,1,22.00,1.03
12113295,0,25.00,
12488308,1,30.00,0.34
18073681,2,56.00,
4376415,1,34.00,0.84
4038339,1,29.00,6.28
13906735,1,58.00,
10139111,1,35.00,0.68
17281535,2,56.00,
15248512,1,41.00,0.99
16067372,1,65.00,
11971271,0,31.00,0.29
14263212,1,40.00,0.83
17554030,1,29.00,
2629599,2,83.00,1.11
16609048,1,42.00,2.11
7672367,2,50.00,1.35
16224388,0,33.00,0.83
11865255,1,30.00,0.44
14781565,1,20.00,1
6720085,2,58.00,4.58
7304123,1,25.00,0.15
17094829,0,34.00,0.48
17836985,1,716.00,
11730431,1,27.00,0.81
340051,1,40.00,1.79
13718553,1,45.00,3.29
4693155,1,80.00,0.46
14275812,2,120.00,2.09
17543593,2,68.00,5
16138372,2,162.00,1.88
96072,1,20.00,2.53
18007530,1,51.00,
17873922,0,32.00,
8026146,1,40.00,0.84
15405680,1,50.00,1.33
545782,1,40.00,1.10
13389193,2,125.00,4.91
13427693,1,25.00,0.63
12510668,0,42.00,
17759717,1,45.00,1
11812494,0,60.00,0.89
15096653,1,55.00,6.62
12406134,1,21.00,1.02
649342,1,40.00,0.38
3495741,2,85.00,2.13
17836758,1,70.00,
17168215,1,45.00,
12732243,1,55.00,0.33
5530210,1,95.00,1.83
14377832,1,70.00,0.64
10377809,1,65.00,2.75
4483457,2,63.00,1.12
545768,1,40.00,0.50
16345061,0,60.00,1.15
13407381,1,95.00,0.15
15867775,2,125.00,
12320807,1,30.00,0.65
16685013,1,45.00,2.92
17963109,1,406.00,
9006382,1,75.00,
13342949,1,20.00,0.70
16390482,1,19.00,0.33
545781,1,40.00,0.28
3910587,3,150.00,0.44
13938481,1,30.00,4.69
15406763,1,50.00,0.95
5898378,1,110.00,
13537833,1,24.00,1.34
885147,1,45.00,0.32
842286,1,76.00,0.57
10359683,1,86.00,0.62
7898359,1,25.00,1.05
7932473,1,115.00,0.09
12459666,1,28.00,5.73
13536092,2,59.00,0.81
17730587,2,100.00,1
12621363,2,60.00,0.09
4122584,1,175.00,
15394829,1,35.00,0.16
11372817,1,76.00,1.33
4994724,1,45.00,0.25
7087210,2,17.00,1.17
9810150,1,30.00,0.12
15813025,1,50.00,0.25
13674314,1,65.00,0.35
9485319,1,55.00,2.74
7252091,1,35.00,1.71
18016377,1,29.00,
16564631,2,162.00,
644749,3,100.00,1.56
15838617,2,59.00,7.31
9800010,1,40.00,0.08
252440,1,46.00,0.16
12805659,1,70.00,1.25
16252699,2,85.00,0.71
14869725,1,55.00,7.71
16378686,1,55.00,5.56
16348212,1,35.00,5.00
11079684,1,39.00,3.87
11368499,1,80.00,0.27
3438672,1,60.00,3.68
3832596,1,175.00,0.03
424816,1,25.00,0.07
15367140,1,35.00,1.92
12360014,1,99.00,4.46
5372333,1,18.00,0.47
11550638,1,22.00,1.14
13123014,1,125.00,
16170224,1,68.00,
16772487,1,49.00,7.50
11297685,2,80.00,3.04
1713499,1,30.00,0.08
577533,1,42.00,1.04
17914512,2,90.00,
11439843,2,82.00,0.17
8902683,1,27.00,0.35
15325195,1,78.00,0.86
13322947,1,17.00,1.14
5748394,3,169.00,0.08
11584780,0,50.00,0.18
17613328,1,715.00,
13745931,1,71.00,2.97
7326379,1,39.00,0.06
5584630,1,70.00,
6970927,1,50.00,0.53
14758697,1,49.00,0.72
17216130,1,50.00,1.43
16069193,1,25.00,0.96
13611880,2,85.00,3.48
18002838,1,70.00,
15019275,1,90.00,
6299049,1,48.00,1.33
13740681,1,21.00,0.11
13608118,1,51.00,8.39
17278141,2,100.00,
13673598,1,22.00,0.11
13313141,1,45.00,0.69
8630378,1,30.00,0.44
14328364,2,70.00,0.29
15409541,1,30.00,0.78
15407681,1,30.00,2.97
17731247,2,57.00,1
12322438,0,34.00,1.96
10519459,2,80.00,1.90
17268275,1,32.00,
7984552,1,30.00,
983410,1,45.00,2.15
7712666,1,100.00,
12844854,1,40.00,0.75
15540063,1,30.00,0.38
14113753,1,30.00,1.95
9454217,1,35.00,0.83
12510206,4,195.00,3.36
8905082,1,28.00,0.65
14225032,1,25.00,0.24
17032853,1,79.00,0.71
16800218,1,35.00,2.61
15319164,2,23.00,0.67
12378071,1,20.00,1.00
13320713,2,100.00,1.74
10052073,1,139.00,1.48
16792451,1,30.00,0.86
17721994,1,55.00,
6354379,1,15.00,0.74
17827300,1,24.00,
15475161,1,50.00,0.97
12032647,1,46.00,0.11
760482,3,135.00,0.80
15831324,0,65.00,0.90
5181841,1,43.00,0.39
15483258,1,79.00,3.21
7934646,1,24.00,0.97
5804900,1,100.00,
17765425,0,45.00,1
10539504,1,40.00,1.00
8740647,1,70.00,3.05
7288673,1,22.00,0.84
17721721,1,55.00,
9774594,0,40.00,3.23
14624603,1,125.00,
9969698,1,45.00,
4907694,1,50.00,1.89
11766679,1,24.00,0.59
746642,5,125.00,0.38
17150672,2,207.00,0.81
6465895,1,50.00,
2181669,1,65.00,1.43
2252101,2,80.00,0.26
