id,bedrooms,price,calculated_host_listings_count,review_scores_value
14282247,0,120.00,1,10
20968046,1,70.00,1,
13169181,1,95.00,2,10
19460590,1,99.00,1,
1109388,1,40.00,1,8
18344824,1,52.00,2,10
11791225,1,50.00,1,10
20115294,1,900.00,1,
9759181,2,159.00,6,
16838085,1,95.00,1,
4379181,1,45.00,8,9
8646618,1,72.00,1,9
2287888,1,80.00,1,9
19474100,1,60.00,2,10
19589726,1,110.00,1,10
15066761,1,85.00,2,10
1763209,1,79.00,1,9
20309774,3,150.00,1,9
582372,1,69.00,1,10
20832768,1,179.00,1,
13623747,0,125.00,1,9
9495502,1,210.00,1,
7791224,1,50.00,2,9
16374819,2,225.00,1,4
7397649,1,125.00,1,
4841257,1,70.00,1,9
14932920,1,65.00,1,
2087663,1,130.00,1,
6478995,1,50.00,6,10
20634283,1,50.00,1,
12310411,1,38.00,1,10
1300216,1,115.00,1,10
15390431,0,99.00,1,9
19847087,1,95.00,1,10
8442642,1,109.00,5,10
8507643,1,110.00,1,9
1953928,2,150.00,1,9
8507219,1,80.00,2,10
12824752,0,99.00,1,10
12833275,1,67.00,1,9
17682843,1,60.00,1,9
18599814,4,220.00,1,10
7261121,1,36.00,1,
7325889,1,60.00,8,9
63360,1,99.00,1,9
14371812,1,46.00,3,
12307040,1,120.00,2,10
2738669,1,65.00,1,9
771625,1,85.00,9,9
17417489,1,110.00,1,10
8111321,1,70.00,1,10
13223095,1,65.00,1,10
115748,1,113.00,1,9
16368541,1,119.00,1,
12176874,0,100.00,1,8
15703117,1,110.00,2,9
1428371,1,75.00,1,
18858761,1,125.00,2,9
7979433,1,100.00,1,10
18858385,1,55.00,2,10
1687108,1,70.00,1,9
14139948,1,90.00,1,
20167454,1,165.00,1,10
506527,2,185.00,5,10
9551158,1,120.00,1,10
16206383,1,50.00,1,9
20166475,1,49.00,1,10
3912900,1,95.00,1,8
13612947,2,150.00,1,
242479,1,69.00,1,10
19640552,1,150.00,1,10
18722146,1,45.00,1,10
4566989,1,98.00,1,9
18459182,1,70.00,1,
895447,1,85.00,9,
895445,1,77.00,9,
9939262,1,120.00,1,
4518242,0,80.00,1,9
7972825,1,100.00,1,10
16097979,1,110.00,2,9
8234510,1,140.00,1,10
20213973,1,60.00,8,10
3950114,1,90.00,1,9
10001022,1,105.00,1,
9674453,3,239.00,6,10
7970110,1,75.00,1,
17013882,1,65.00,1,10
16204969,1,80.00,1,9
7663262,0,65.00,1,
4822948,1,100.00,1,10
4037522,1,85.00,1,9
8908388,1,70.00,1,
1937761,2,198.00,1,9
12357576,3,218.00,4,9
8622301,1,120.00,1,10
6000709,1,58.00,3,4
20693444,1,80.00,1,10
13863230,1,110.00,1,
19565622,1,90.00,1,10
16616410,1,69.00,1,
18057259,1,125.00,1,
6002382,1,60.00,1,
2458811,1,83.00,1,
715615,1,56.00,8,9
15789023,1,59.00,1,
19432208,1,80.00,1,10
2065101,1,35.00,1,
20349619,1,45.00,1,
1016004,1,38.00,3,10
17792856,1,53.00,1,10
5892733,1,57.00,3,9
12025168,1,75.00,1,9
19103027,1,55.00,2,
20283488,1,160.00,1,
15958090,0,74.00,1,10
20834827,1,105.00,1,
7174897,1,67.00,1,10
21068507,1,85.00,1,
15432264,2,170.00,1,10
11987376,1,200.00,1,
5470363,1,55.00,1,
19102698,1,55.00,2,10
15301517,1,49.00,8,9
9533144,2,280.00,1,
620214,1,175.00,1,
13859196,1,30.00,1,10
1145088,1,39.00,1,10
12417189,1,70.00,1,9
17266105,1,42.00,1,10
19493897,1,38.00,1,10
14251832,1,50.00,1,
8844402,1,88.00,1,10
11921509,1,130.00,1,10
19624495,1,98.00,2,10
20804915,1,74.00,2,9
18444334,1,37.00,2,10
94035,1,80.00,2,10
7727061,1,49.00,8,9
14608350,1,40.00,1,10
13821190,1,55.00,1,10
20541892,1,250.00,1,
7827817,2,101.00,4,9
14868703,1,65.00,1,10
11890882,1,50.00,1,
7827616,1,50.00,1,10
13987933,1,58.00,8,9
5991556,1,110.00,1,10
5991511,1,84.00,1,
18181087,1,74.00,1,10
11627479,1,55.00,1,10
9792440,2,85.00,1,
17251611,1,40.00,1,10
1535590,1,58.00,8,9
8612715,1,70.00,2,10
10054040,1,90.00,1,
12676400,1,215.00,1,
5598465,1,105.00,1,9
13603364,1,45.00,2,10
9792315,2,225.00,1,
6765697,1,86.00,1,9
20933293,1,50.00,1,9
5858572,0,99.00,1,10
19883214,1,130.00,1,10
13065655,1,110.00,1,
4807937,1,105.00,1,10
11753066,1,60.00,1,
3757460,1,70.00,1,10
7180015,1,85.00,1,
13063023,1,40.00,2,10
8213444,1,50.00,4,9
2969630,1,65.00,1,8
11227489,1,45.00,1,9
17779997,3,215.00,4,9
19877847,1,51.00,1,9
16469830,2,125.00,1,
15942034,1,63.00,1,10
17385564,1,55.00,2,10
10176552,1,135.00,1,10
4737392,1,49.00,1,10
1524711,2,108.00,1,10
14912388,1,119.00,1,10
16204899,1,49.00,4,9
20712346,1,100.00,1,
19873187,1,99.00,2,10
9388045,2,199.00,1,
4667046,3,206.00,2,10
472141,1,150.00,1,
1914590,1,49.00,2,9
10455138,1,65.00,1,10
13841711,1,90.00,1,9
19998689,2,150.00,1,10
20783985,0,62.00,1,9
13141460,1,120.00,1,8
15017045,1,40.00,1,9
6627553,1,40.00,1,10
645693,1,70.00,2,9
12655931,1,65.00,1,
6234329,1,200.00,1,10
74680,1,115.00,1,9
20781985,1,150.00,1,10
2038278,3,100.00,2,8
20388226,1,85.00,1,
596346,2,149.00,1,9
7133488,1,85.00,2,10
20910700,3,210.00,1,8
987329,1,69.00,2,9
13308892,2,115.00,1,9
9633323,1,130.00,1,9
6883096,1,300.00,1,10
20873223,1,101.00,1,
19431326,1,75.00,1,8
6716199,1,90.00,1,6
12129245,1,59.00,1,
9993180,0,95.00,1,9
686373,1,99.00,2,9
16412848,1,60.00,1,10
290974,1,69.00,1,9
18638573,1,73.00,1,9
16541361,1,75.00,8,10
14312473,1,90.00,2,10
2515876,1,40.00,1,9
6973292,1,59.00,3,10
13656902,1,90.00,1,9
8720488,1,59.00,1,9
1598012,1,48.00,1,10
5136915,1,56.00,1,10
20996632,1,65.00,1,
13394404,1,74.00,1,
4766198,1,80.00,1,10
13264054,1,80.00,1,
3826037,1,39.00,6,9
14966692,1,125.00,1,10
12738346,1,65.00,1,8
2516430,1,50.00,1,10
14048533,1,45.00,2,9
13186007,0,99.00,1,10
7887966,2,185.00,3,10
6054194,1,125.00,1,
19159737,1,80.00,1,10
14179931,1,60.00,4,9
6970965,1,70.00,1,10
6706788,2,130.00,8,9
20994536,1,50.00,4,
2513351,1,70.00,2,8
12735986,0,135.00,1,9
7492539,1,75.00,1,
20173503,2,130.00,1,9
19943457,2,820.00,1,
15355281,1,199.00,1,10
19944102,1,56.00,1,10
7885338,1,55.00,8,9
18108849,1,49.00,1,
13127985,1,85.00,2,9
843003,2,155.00,5,10
7621698,2,110.00,1,10
16928524,1,79.00,1,10
151199,1,129.00,1,10
19811930,0,50.00,1,
4476115,1,130.00,1,
3558568,0,65.00,1,10
265115,1,110.00,2,10
13912725,1,75.00,1,
15354260,1,48.00,1,
14071802,1,90.00,2,10
6701577,1,59.00,8,9
17347938,3,180.00,1,10
12990926,1,63.00,2,10
671303,1,150.00,1,9
15874245,1,88.00,1,10
8272122,1,100.00,1,9
20068573,6,850.00,3,
538590,2,150.00,2,9
4339202,1,45.00,1,10
7221598,1,70.00,1,10
10104984,1,120.00,1,
2633703,0,75.00,1,9
8924709,1,55.00,1,9
5646613,1,80.00,1,
16393657,1,85.00,1,9
14179120,1,60.00,1,6
18753406,1,69.00,2,10
3678794,1,89.00,1,9
9314873,1,90.00,1,9
18752012,2,200.00,2,10
6169065,1,59.00,4,9
16261570,1,99.00,1,
8134982,2,186.00,1,9
2880864,1,149.00,1,9
14820644,1,40.00,1,9
15344495,0,149.00,1,10
15999129,1,110.00,1,10
2236458,1,150.00,1,10
18359429,1,60.00,1,
13547722,1,55.00,8,10
11672888,1,130.00,1,10
531091,2,109.00,1,9
6560394,1,45.00,6,10
6167141,1,150.00,1,10
19929692,2,120.00,1,10
13375606,1,34.00,1,
3808358,1,45.00,1,10
19334291,1,38.00,1,
19142557,1,49.00,3,10
12780475,1,90.00,1,9
16516179,1,47.00,8,9
13375898,1,50.00,1,9
14292504,1,99.00,1,9
11407817,1,118.00,1,10
15470724,1,52.00,8,10
20583830,1,60.00,1,10
16389471,2,175.00,1,9
9219588,1,120.00,2,10
3412893,1,99.00,1,8
10359702,1,80.00,1,
20845313,2,200.00,1,10
8848162,1,38.00,1,10
20713415,1,103.00,1,
6950807,1,105.00,1,10
17305490,1,65.00,1,10
790018,1,77.00,9,10
19664338,1,56.00,4,9
17178923,1,70.00,1,
19402510,1,49.00,1,9
15489809,1,150.00,2,10
19664555,1,60.00,4,9
15862199,1,110.00,1,10
15337504,1,79.00,1,8
4720506,1,90.00,1,
17828444,1,32.00,1,10
21105243,4,300.00,1,
12823377,1,40.00,3,10
13764772,1,30.00,1,
14549056,2,130.00,3,9
3601739,0,89.00,1,10
17318207,1,35.00,1,10
17638077,3,150.00,1,9
21059079,0,45.00,1,10
20207132,1,95.00,1,
17731891,2,180.00,1,10
18836532,0,97.00,1,10
15191179,1,85.00,1,9
14263451,1,69.00,1,10
20942129,1,70.00,2,
21122836,1,80.00,2,
16506330,1,40.00,6,9
16861331,1,40.00,2,10
19329546,0,38.00,6,7
4956469,1,80.00,1,10
20119733,2,299.00,1,10
14809365,1,80.00,1,10
765563,4,299.00,2,9
13170687,1,75.00,1,
16190811,1,99.00,1,9
7331070,3,200.00,1,9
19188025,3,239.00,1,
17543982,1,45.00,3,
17654277,1,65.00,5,9
17993317,1,70.00,1,10
14723366,1,53.00,2,10
17738174,1,45.00,5,10
17765395,1,60.00,5,9
20393012,1,70.00,1,8
16861339,1,40.00,2,10
16221732,1,34.00,3,10
19315591,1,35.00,6,7
21006224,3,169.00,1,
10265376,1,98.00,4,9
12754199,1,60.00,1,
20321862,1,105.00,1,10
15634670,3,175.00,1,10
19188166,2,220.00,1,10
16302192,1,38.00,6,8
17497567,1,48.00,5,10
21159830,1,65.00,1,
18535402,2,60.00,1,
8900062,3,151.00,2,10
4568327,1,50.00,1,
10982458,2,129.00,1,10
492810,1,125.00,1,10
14712508,1,59.00,2,8
10318832,3,250.00,1,
3400999,1,100.00,2,9
16346527,1,30.00,3,10
16578960,1,50.00,6,9
11607729,3,128.00,4,9
17765198,1,48.00,5,10
7148121,1,99.00,2,8
16274775,1,38.00,6,
19680555,2,109.00,1,10
20726715,4,499.00,4,
9898538,1,95.00,1,9
20454892,4,290.00,1,10
18356600,1,40.00,1,10
20115973,2,200.00,1,
10983169,1,70.00,1,9
470498,1,65.00,1,10
19718049,2,275.00,1,10
17745707,0,175.00,1,9
18753106,0,190.00,1,10
19385288,1,250.00,1,10
6044268,1,195.00,1,
13231583,1,175.00,1,10
13622056,1,225.00,1,10
11869989,0,299.00,1,10
1498245,1,250.00,1,9
3401911,1,110.00,1,
14217410,1,350.00,1,10
19387941,3,599.00,1,
3942731,1,225.00,1,10
3959369,1,225.00,1,9
5028869,1,450.00,1,9
2259331,0,425.00,1,
12987404,3,385.00,1,
18419614,0,150.00,1,10
8720786,1,145.00,1,
1712688,0,400.00,1,
7691534,2,200.00,1,
16461579,1,250.00,1,10
9520489,2,300.00,1,
6114526,0,100.00,1,10
19587689,0,60.00,1,10
18664915,0,196.00,1,10
2656101,1,129.00,1,10
9810506,1,150.00,1,
19307997,2,390.00,1,
20884008,2,750.00,1,
1615764,1,400.00,1,
7500228,1,99.00,1,10
1777007,1,55.00,1,9
4103146,1,270.00,1,
19012370,1,250.00,1,
315847,1,250.00,1,
2936054,1,200.00,1,10
10812612,0,245.00,1,10
9237600,0,175.00,1,
9362788,2,450.00,1,
10035950,1,150.00,1,10
9942544,2,325.00,1,10
9944426,2,225.00,1,
15864683,1,140.00,1,10
8482315,1,250.00,1,
18110818,1,580.00,1,
2909006,0,325.00,1,
18895509,1,200.00,1,10
3157420,1,100.00,1,9
3808093,1,325.00,1,9
9968402,0,130.00,1,
3804690,0,165.00,1,8
14683508,2,475.00,1,
17515757,1,200.00,1,
19049402,2,200.00,1,
21028892,1,40.00,3,
6221877,1,65.00,4,10
4581255,1,75.00,5,10
16726525,1,40.00,1,10
20133864,1,20.00,1,
12904840,1,50.00,2,10
10340994,1,55.00,1,10
17891040,1,29.00,2,10
21028518,1,40.00,3,
20309089,1,90.00,1,10
4774041,2,75.00,4,9
18331847,0,70.00,1,10
19333253,1,70.00,1,7
19751244,1,150.00,1,10
13230807,1,70.00,1,
17751338,1,100.00,1,10
19984692,1,74.00,1,10
19509586,1,150.00,1,9
16039662,1,63.00,1,
15542745,1,90.00,1,
17624418,3,165.00,1,
15447048,2,100.00,1,10
3644037,1,95.00,1,10
3339514,1,54.00,1,
21097638,1,45.00,1,10
10337920,1,30.00,1,10
4233006,1,75.00,5,9
4182844,1,48.00,3,9
10992671,1,65.00,5,10
20185442,1,60.00,1,10
8662518,0,89.00,1,10
14037077,1,45.00,1,
3666653,1,170.00,1,10
19807710,0,70.00,1,10
14565521,1,100.00,4,8
4216900,1,54.00,3,10
4878737,1,75.00,5,9
10254681,1,85.00,1,
15628789,2,136.00,1,9
9862872,1,80.00,1,10
5411787,1,125.00,2,9
5415365,2,65.00,3,9
19572579,1,60.00,1,9
964379,3,130.00,1,
6228461,1,65.00,4,10
20124489,3,400.00,1,
19734940,0,50.00,1,
21045857,1,55.00,2,
9274832,3,110.00,1,
3617430,1,80.00,1,9
13187405,1,80.00,2,8
3488283,1,75.00,1,8
13057103,1,30.00,2,10
18562563,1,48.00,1,
5194382,1,65.00,1,10
21029005,1,39.00,3,
319798,1,49.00,2,10
6638539,3,275.00,1,10
18080436,1,35.00,2,
18043160,1,50.00,1,10
20666108,1,125.00,3,9
7460009,1,60.00,1,9
2668311,0,40.00,1,10
11824236,2,116.00,1,9
11970301,1,50.00,1,9
4110645,1,80.00,2,10
21022187,1,45.00,1,
3841033,0,119.00,1,10
21009685,1,30.00,1,
17223884,0,50.00,1,
6291371,1,65.00,4,10
4187653,1,85.00,1,8
15725732,2,116.00,1,9
21094349,1,85.00,1,
21091447,1,35.00,7,
16499622,1,30.00,1,
20918376,1,75.00,1,
18853584,1,124.00,1,9
20819597,1,100.00,1,
1810457,1,125.00,1,9
14785316,2,30.00,1,
5346743,1,45.00,1,10
19218847,1,132.00,1,10
15566946,1,80.00,2,
13636887,2,800.00,1,9
20675355,1,110.00,3,9
20676044,1,65.00,3,10
16465524,1,22.00,1,8
21066977,1,55.00,2,
203907,1,99.00,7,9
16380794,1,149.00,1,10
12274909,1,45.00,1,9
8382660,1,85.00,1,10
19476873,3,249.00,1,10
18548609,1,55.00,7,10
8629731,1,240.00,5,6
813685,1,99.00,7,7
813680,,99.00,7,9
4874687,1,98.00,1,
15754477,1,95.00,1,
20210030,1,75.00,1,
20468597,2,75.00,1,10
16798165,1,100.00,1,10
17052,1,125.00,7,9
16530604,1,35.00,1,
15868949,1,100.00,1,
13116327,1,17.00,1,10
20448558,1,120.00,1,10
6559615,1,75.00,4,10
1185525,1,80.00,1,9
19138477,2,99.00,1,10
20770270,1,79.00,2,
3609762,3,184.00,1,10
4357892,4,189.00,1,9
19304597,1,60.00,1,10
5094593,1,99.00,2,7
2467377,1,90.00,2,10
19293035,1,89.00,2,10
16378328,0,75.00,1,
20148331,3,150.00,1,
18872858,1,65.00,2,9
11020169,1,85.00,2,10
18240632,1,75.00,1,8
10043601,1,29.00,1,
14918202,1,85.00,1,10
15072307,1,75.00,1,8
21171230,1,50.00,1,
13973316,1,100.00,1,
8405555,1,50.00,2,10
20667684,1,100.00,1,10
2943724,1,70.00,1,8
5418807,1,60.00,1,9
8576371,1,50.00,2,10
18373301,1,84.00,1,9
6608666,1,70.00,3,9
6958652,1,40.00,2,10
17366679,1,60.00,1,10
8443684,2,110.00,1,9
21154109,1,65.00,3,
16285169,1,69.00,1,10
20000412,1,50.00,1,10
20430902,1,75.00,1,
7798559,1,70.00,1,10
500886,1,85.00,2,10
20558064,1,52.00,2,10
13114110,1,75.00,5,8
8054651,1,79.00,7,10
9576278,1,60.00,3,9
19345676,1,35.00,1,
15805694,1,200.00,1,
9697749,1,28.00,1,10
6747193,1,36.00,3,9
3457822,1,45.00,2,9
8055778,1,69.00,7,10
4050765,1,45.00,3,10
13232690,1,45.00,3,9
7654931,1,59.00,7,10
4136832,1,50.00,1,9
4129487,1,67.00,7,9
16625310,1,29.00,1,
8905790,1,110.00,2,8
9937307,1,50.00,1,9
12448198,1,55.00,1,10
819956,1,90.00,1,9
1767186,1,99.00,1,10
17282807,1,45.00,1,10
19677185,1,50.00,1,10
10727155,1,40.00,1,
15395942,1,79.00,1,
4111353,1,120.00,1,
18736455,2,119.00,1,10
15561163,1,105.00,1,10
20215160,1,125.00,1,10
15983139,2,155.00,1,10
11456592,1,112.00,2,10
3490317,3,195.00,1,10
17692747,2,175.00,1,8
1155885,1,85.00,1,9
10078736,2,235.00,2,10
3643673,1,100.00,1,9
6924695,2,140.00,1,10
20696496,3,159.00,1,
17441150,0,40.00,1,
17864571,3,250.00,1,10
16914748,1,139.00,1,10
9494965,2,120.00,1,
14867152,0,50.00,1,8
4430747,1,100.00,1,8
16050276,2,140.00,2,10
16189563,2,110.00,1,10
17805345,1,150.00,1,
20423945,1,80.00,1,10
875362,3,215.00,2,9
14011318,1,50.00,1,9
8161540,1,90.00,1,
2863873,1,40.00,1,10
11826892,1,70.00,1,10
6812270,1,40.00,1,9
6982174,1,50.00,1,
12303161,1,48.00,1,
7954596,1,65.00,1,
11376730,1,44.00,1,9
10343638,2,90.00,1,10
2995701,2,135.00,1,9
11825529,2,160.00,2,9
18671556,1,40.00,2,9
13059631,1,50.00,1,
12735969,1,50.00,1,10
8793503,1,50.00,2,9
16377074,1,68.00,1,10
4188351,1,125.00,1,9
21136837,1,45.00,1,
21075877,1,65.00,1,
20677836,1,55.00,2,9
21044798,1,75.00,1,
20509949,1,70.00,11,10
8401268,1,80.00,1,10
19803208,1,130.00,1,10
352941,1,60.00,5,8
17957663,1,60.00,2,10
18523182,1,50.00,1,10
12984386,1,63.00,2,10
6389979,1,55.00,2,9
20028209,1,78.00,1,10
19209752,1,31.00,2,9
20590837,0,90.00,1,10
19123481,1,50.00,1,
9074963,1,48.00,1,
6227341,1,45.00,1,
17839487,1,55.00,1,
13165837,1,58.00,1,7
19036290,1,67.00,1,
17583036,1,60.00,7,10
15784925,3,225.00,5,
306190,1,66.00,5,9
6242629,1,80.00,4,8
19857281,1,55.00,1,10
9630295,1,75.00,1,9
9607920,1,70.00,6,8
16283582,1,80.00,6,9
5593975,1,125.00,1,10
8320602,1,61.00,1,9
20818523,1,50.00,1,8
10404454,1,150.00,5,
7725197,1,47.00,1,
20070087,1,40.00,1,
14139000,1,55.00,1,10
15232047,1,75.00,1,10
13294325,1,56.00,1,9
9826494,1,60.00,1,6
15381807,0,110.00,2,10
3987571,0,115.00,1,10
20048459,1,50.00,2,9
3716193,2,100.00,1,9
20230917,1,57.00,2,10
8781396,1,45.00,1,
20763877,1,100.00,1,10
19744547,0,90.00,1,9
14593326,1,50.00,2,10
14925661,1,104.00,1,10
5066526,1,70.00,1,
6822457,1,73.00,6,9
232612,0,110.00,1,10
16366905,1,60.00,1,10
13757434,0,90.00,7,9
20069530,1,85.00,1,10
19375739,1,60.00,1,10
15753304,0,75.00,1,8
9331214,1,65.00,1,10
3780715,1,120.00,1,9
769806,1,65.00,1,10
16281303,1,95.00,6,9
1354415,2,100.00,3,8
238085,2,165.00,3,9
7388254,1,72.00,1,8
3836189,1,80.00,1,
13236148,1,155.00,1,10
15923040,1,50.00,1,
778381,1,75.00,1,9
2989394,1,98.00,1,
12832437,1,85.00,1,10
8843681,2,120.00,5,9
3710436,3,180.00,1,9
7381236,5,399.00,2,10
11792006,2,145.00,1,9
205485,1,165.00,1,10
20687740,4,250.00,1,10
12167857,2,130.00,1,10
3462561,2,205.00,1,9
4787201,2,150.00,1,10
9921366,1,65.00,1,
18194482,1,130.00,1,9
18180304,0,110.00,1,
182721,0,155.00,1,8
187566,1,99.00,1,10
7065419,3,200.00,1,10
4823905,3,325.00,2,10
17972467,3,250.00,1,9
39704,1,135.00,2,9
17994239,1,176.00,1,10
1331960,1,185.00,1,9
12324675,1,160.00,1,9
2757138,3,228.00,5,9
16244121,2,213.00,1,
16374783,1,119.00,1,10
9851704,1,120.00,1,9
3261740,3,200.00,1,9
241159,1,110.00,1,10
16961197,1,97.00,2,10
7762201,0,99.00,1,10
4823682,1,2,000.00,1,9
16056158,3,865.00,1,
5756952,1,100.00,1,10
13686462,2,180.00,1,10
20270259,1,25.00,15,10
12430573,1,41.00,1,10
14733932,1,50.00,4,9
16701622,1,50.00,1,10
19922819,1,35.00,1,
19212378,1,85.00,3,9
18390316,1,70.00,2,10
19719862,1,99.00,3,10
18211555,1,65.00,4,9
10864062,3,45.00,1,10
18248371,1,65.00,1,10
19504570,1,65.00,3,10
18994026,1,43.00,2,10
19261697,1,50.00,1,8
10542679,1,45.00,1,10
4726477,1,70.00,3,9
19720613,1,99.00,3,
20901848,1,35.00,1,
13891181,1,73.00,7,9
20491184,1,35.00,2,10
13028002,1,60.00,3,10
12472230,1,60.00,1,
17629388,1,65.00,6,8
6245521,1,70.00,6,9
15982472,1,50.00,1,
15713028,1,89.00,1,9
6335429,1,60.00,1,10
19694308,1,50.00,1,10
14884649,1,60.00,1,10
5490833,1,75.00,1,
12492941,1,60.00,1,9
159815,1,80.00,3,10
2051500,1,75.00,1,9
12559933,1,50.00,1,
12734936,1,100.00,1,
12189652,1,53.00,2,9
9921802,1,60.00,1,
13230911,1,100.00,1,
14215719,1,100.00,1,
16364067,1,95.00,2,10
9422573,0,100.00,2,10
94477,2,175.00,1,9
15523119,3,150.00,1,10
32965,1,115.00,2,9
892704,1,120.00,1,9
20694952,0,105.00,1,9
15706863,2,176.00,2,10
15968094,1,159.00,1,10
20007899,1,120.00,1,
4968633,0,95.00,2,10
4168812,1,115.00,2,9
5627418,1,129.00,2,10
18688272,0,55.00,1,10
6005231,1,97.00,3,10
9096381,1,105.00,1,10
4183801,1,120.00,1,9
567195,2,150.00,1,10
228925,1,125.00,1,10
19693849,0,100.00,1,10
3181346,2,145.00,1,10
7205861,1,119.00,1,10
8118112,1,125.00,2,9
6013186,1,115.00,3,9
4977384,3,75.00,3,9
8490,1,120.00,2,9
10164008,0,95.00,1,9
19244710,1,130.00,1,
20760187,6,130.00,1,
7919096,2,150.00,2,10
13496176,3,160.00,1,10
7073418,2,250.00,1,9
566911,1,80.00,1,9
6361102,1,48.00,4,9
10106768,1,62.00,4,9
20780664,1,70.00,1,10
16685246,1,57.00,1,9
20933335,1,80.00,1,8
4280053,1,65.00,3,10
15059273,1,50.00,2,9
1110195,1,80.00,1,9
19120953,1,159.00,1,10
20678724,2,120.00,1,
16489935,1,50.00,1,10
20173075,1,90.00,3,10
16928488,1,109.00,1,10
3908257,1,70.00,3,9
19918698,1,75.00,1,
16687158,0,100.00,1,9
11760914,3,125.00,1,9
15700484,2,140.00,1,9
1267945,1,65.00,12,9
16814011,1,47.00,1,10
2071546,1,69.00,5,8
65268,2,75.00,1,10
15894378,1,41.00,1,10
12221362,1,50.00,2,9
14342388,1,275.00,1,
16179862,1,75.00,2,
11270175,1,86.00,1,10
18462105,1,60.00,1,10
13883481,1,65.00,1,
7601924,1,50.00,2,10
5695566,1,40.00,1,6
18151976,2,71.00,1,10
20173972,1,80.00,3,10
4436927,1,59.00,5,8
7143974,1,50.00,1,10
7452896,1,44.00,1,9
13083020,1,50.00,1,9
9693107,1,95.00,1,
794020,1,60.00,1,10
4324129,1,75.00,2,10
7052101,1,45.00,1,10
12169612,1,110.00,1,9
1869685,1,75.00,1,10
3143596,0,145.00,2,9
14151487,0,135.00,1,10
2134047,0,95.00,1,9
16054360,1,130.00,1,9
18667184,3,99.00,1,10
18749553,0,130.00,1,10
18849595,2,250.00,1,
14533013,1,125.00,2,10
19503134,2,110.00,1,10
15854475,1,95.00,1,10
8902110,1,125.00,1,9
1891118,0,100.00,1,9
14218722,1,165.00,1,
782063,1,119.00,1,9
8840959,1,85.00,1,10
13223949,1,115.00,1,8
17887213,2,200.00,2,9
16230313,1,68.00,2,
20817749,0,80.00,2,
19760968,1,80.00,1,10
10473730,1,55.00,1,10
14351702,1,43.00,1,8
17104272,1,70.00,1,
19790547,1,50.00,1,10
18543400,1,60.00,1,10
4117128,2,120.00,1,10
16499883,1,55.00,1,
19523873,1,76.00,1,10
4190301,1,100.00,1,
4440181,1,75.00,1,10
20093311,1,60.00,1,
15987322,1,55.00,1,10
7263899,1,38.00,1,10
20660511,1,250.00,2,
7332552,1,55.00,2,
20772425,0,70.00,1,9
20279672,1,70.00,2,
2471815,1,95.00,1,10
15790820,1,130.00,1,
14524022,3,100.00,4,9
16426121,1,86.00,1,10
14670685,1,51.00,1,10
1042416,2,100.00,3,9
20944553,1,75.00,1,
2201581,1,71.00,1,10
645173,2,75.00,1,9
14069379,1,85.00,1,10
4303600,1,54.00,7,10
12558102,0,80.00,1,
6924538,1,60.00,2,10
780322,1,27.00,1,9
10524082,1,70.00,1,
9934510,1,40.00,1,
20431492,1,38.00,1,
7397226,1,50.00,1,10
15943090,1,75.00,4,9
9804243,1,60.00,1,10
9616729,1,31.00,1,8
13217170,1,50.00,1,10
7529231,1,40.00,1,7
11509497,1,78.00,1,10
9823085,1,65.00,1,
16062739,1,200.00,4,9
21090630,1,95.00,1,
915040,1,150.00,1,9
20176193,1,160.00,1,10
4309648,2,160.00,2,9
17376781,1,120.00,2,9
19770285,2,125.00,1,8
190542,2,160.00,1,10
5412567,0,110.00,1,8
15857916,1,53.00,1,10
9280902,1,98.00,1,10
13642073,1,110.00,1,10
19176514,1,54.00,1,9
18718070,1,114.00,1,
13620412,1,65.00,2,9
21090200,1,40.00,1,10
1132771,2,200.00,1,
21029655,1,90.00,1,
20379828,1,50.00,1,8
18926057,1,51.00,2,8
12325075,1,160.00,1,10
13200822,1,79.00,1,9
20291879,1,150.00,1,10
6038586,1,68.00,9,8
19037847,1,68.00,2,
6341337,2,275.00,1,10
19517513,1,110.00,2,10
10201394,1,85.00,4,8
21006212,1,100.00,1,
15195491,1,80.00,1,10
7709026,1,67.00,10,8
15966819,1,30.00,2,9
6794598,1,50.00,2,
16939098,1,29.00,5,10
9956517,1,40.00,1,10
13354278,1,75.00,1,
14649624,1,60.00,1,10
7218561,1,50.00,2,10
20509523,1,70.00,11,8
16703806,1,90.00,3,
13771172,1,45.00,2,10
16362505,1,120.00,1,9
8793166,1,95.00,1,10
20909252,1,36.00,1,
8241545,1,69.00,1,10
19136169,1,55.00,3,10
11909622,1,65.00,1,
7927838,1,95.00,3,10
16056647,1,39.00,3,9
4586880,1,50.00,2,10
2739707,1,65.00,2,10
6726361,1,50.00,1,10
7396507,2,120.00,1,10
7709582,1,63.00,10,8
4902690,1,39.00,1,10
16423876,2,160.00,1,9
7708956,1,60.00,10,8
894015,2,149.00,1,10
17284471,1,75.00,1,10
16241244,1,41.00,1,
2154567,2,185.00,1,10
3131756,3,149.00,1,9
18463609,2,100.00,1,9
1209921,1,120.00,2,9
14611399,0,125.00,5,9
7053805,1,50.00,3,9
9812621,2,120.00,1,10
3779262,1,130.00,2,10
2346089,1,60.00,1,
19382104,1,33.00,1,10
15583980,1,50.00,1,10
17681470,2,160.00,2,10
1351217,0,98.00,1,10
19192689,1,45.00,1,10
9355498,2,150.00,2,10
3144135,2,185.00,1,10
16490359,1,50.00,1,10
4182262,3,240.00,4,9
