id,bedrooms,price,number_of_reviews
15851231,2,225.00,3
9088830,1,40.00,53
3863863,2,150.00,0
15980375,1,140.00,2
581299,2,93.00,4
17166123,1,117.00,0
12088607,1,80.00,2
10581278,2,150.00,2
7163785,2,150.00,1
16308044,1,79.00,10
779225,3,469.00,118
250751,1,70.00,86
9576549,1,85.00,15
12088537,1,85.00,1
4177102,1,60.00,116
16182230,1,79.00,8
16704090,2,120.00,0
12444237,1,99.00,7
8121856,1,120.00,5
912209,1,85.00,4
15284373,1,100.00,6
13331256,3,225.00,0
16212507,2,149.00,0
15526415,1,101.00,3
1927634,3,299.00,11
6315670,1,82.00,17
3828168,1,90.00,5
998139,1,88.00,48
479080,1,89.00,0
12102884,1,90.00,2
8796776,1,100.00,24
14707836,1,70.00,1
513743,4,350.00,34
16575572,4,89.00,6
87758,1,65.00,11
5010214,1,100.00,6
289857,1,59.00,33
3750152,1,125.00,8
13784622,1,50.00,0
8809467,1,60.00,64
10055684,1,90.00,25
14998245,1,110.00,2
14570309,1,90.00,3
8650287,2,135.00,4
14815634,1,70.00,2
3926355,1,74.00,68
15788336,2,100.00,1
6112297,2,140.00,8
17351719,1,79.00,0
2503773,1,91.00,40
17843202,2,140.00,0
1229823,2,135.00,17
14724080,2,400.00,0
3317378,1,90.00,18
1819625,2,125.00,14
794927,1,60.00,215
2343911,1,80.00,3
10727360,2,189.00,2
2115161,1,120.00,15
4043258,2,100.00,11
8266082,0,80.00,10
1097257,1,70.00,8
14665292,1,119.00,11
4899798,1,55.00,11
9882438,1,99.00,6
3823815,1,105.00,6
57408,2,100.00,387
7584256,1,99.00,38
1911182,1,78.00,174
8268203,1,75.00,2
5128628,1,59.00,8
4630943,1,89.00,4
141708,2,98.00,72
1491346,1,90.00,24
14760457,1,175.00,1
3096977,3,224.00,4
6267190,1,124.00,4
5915895,2,144.00,7
4736237,2,101.00,22
17384687,2,225.00,0
16139425,1,75.00,3
13779263,2,79.00,3
15907296,1,90.00,4
15159086,1,75.00,6
9060570,1,40.00,14
6340674,1,40.00,5
15351762,1,98.00,0
14012068,1,325.00,2
10762669,1,30.00,3
13611183,1,52.00,22
17960667,2,165.00,0
10443563,1,100.00,9
8759643,1,90.00,13
13443821,1,110.00,4
11248354,2,100.00,3
17309935,2,189.00,1
5489185,1,134.00,16
737818,1,100.00,38
1521973,1,100.00,17
12377820,1,40.00,21
16851171,1,79.00,0
15743171,2,149.00,3
9890743,1,120.00,6
1327047,2,250.00,8
12438900,2,100.00,8
14831796,1,125.00,4
16526897,2,218.00,3
13183510,1,119.00,1
13695316,2,150.00,1
9608455,1,65.00,7
6340512,10,640.00,0
13645063,1,65.00,24
4761760,3,175.00,2
4640889,2,225.00,36
11837622,3,150.00,2
6012794,1,140.00,8
9457746,1,120.00,4
8562801,1,79.00,10
16328805,2,85.00,2
6139102,1,100.00,36
14208485,1,110.00,1
2133234,0,90.00,180
10433058,3,250.00,0
4771262,1,100.00,8
3841339,0,95.00,10
12307892,1,65.00,6
13294791,2,200.00,0
3546892,1,85.00,9
13970591,1,100.00,11
15388064,2,95.00,6
1461648,1,80.00,38
5234612,1,86.00,105
15545816,1,100.00,5
16436598,1,79.00,0
15135254,1,80.00,5
7589221,1,130.00,7
13994591,2,129.00,5
7796621,1,100.00,3
7257647,1,85.00,0
11386410,1,65.00,1
7714232,1,159.00,8
13906273,1,90.00,9
9817391,2,200.00,1
16787521,1,79.00,11
8405838,1,100.00,3
2542881,2,150.00,0
8544815,1,69.00,7
52490,1,78.00,45
10329714,1,100.00,6
17375788,1,85.00,1
17744692,5,400.00,0
10758185,2,150.00,9
2870512,2,125.00,17
17505648,2,165.00,0
12924236,1,110.00,7
6189960,2,125.00,33
12694820,2,90.00,11
2336764,2,109.00,22
3130083,3,275.00,3
7883981,2,126.00,6
934060,1,385.00,60
17309711,2,100.00,1
4955715,1,85.00,6
4829273,2,99.00,16
8269919,4,350.00,1
12110035,1,75.00,29
13667009,1,125.00,0
4169270,1,130.00,13
17741047,1,125.00,0
16951138,1,114.00,0
9057489,1,79.00,16
4153760,1,45.00,165
16015567,1,100.00,5
14726332,2,150.00,2
4838557,1,85.00,21
9482236,2,95.00,2
3915084,1,125.00,34
12558273,3,70.00,2
8440136,1,75.00,21
9746645,1,115.00,12
4513665,2,100.00,2
7511434,3,120.00,3
16201997,1,70.00,3
4884758,1,30.00,3
15351360,1,39.00,3
17120477,2,150.00,3
12822250,1,80.00,1
14240630,1,89.00,2
1129677,5,250.00,6
6859068,1,98.00,2
5682310,1,80.00,5
6367488,2,99.00,5
13350004,1,105.00,2
2694094,1,108.00,4
8398522,1,299.00,6
9482128,0,155.00,5
1457959,1,317.00,12
11306602,1,115.00,18
7386205,4,110.00,9
2700366,1,90.00,31
15158048,0,80.00,3
995124,2,300.00,61
11613486,2,100.00,1
3777878,0,89.00,6
1687286,2,95.00,9
10830812,1,90.00,3
7519976,1,95.00,9
13723769,2,125.00,18
4049668,1,85.00,44
5439801,2,120.00,62
17280061,1,75.00,0
8699956,1,130.00,3
11946705,3,130.00,1
17550031,1,90.00,0
3795382,2,135.00,15
13373546,1,60.00,7
14469825,1,45.00,28
1091528,1,100.00,23
11603060,2,395.00,43
2972662,1,95.00,18
17874064,1,85.00,0
10697858,0,100.00,2
16310122,1,89.00,11
14469804,1,125.00,6
13543364,1,111.00,7
14133165,0,70.00,3
12920724,1,100.00,13
16235616,1,105.00,1
11025954,1,70.00,2
4436922,1,30.00,0
13614165,1,120.00,4
7320476,2,99.00,10
4693307,1,93.00,15
2370505,1,89.00,54
11618758,3,95.00,4
5383340,1,75.00,10
6801851,1,90.00,11
5712846,2,125.00,15
10169983,1,66.00,19
18000840,2,199.00,0
313778,2,65.00,33
6652156,2,185.00,4
16109440,1,80.00,1
6310268,1,69.00,30
13552734,2,250.00,1
14146873,3,149.00,4
17771422,4,180.00,0
5317101,1,150.00,1
12164344,1,95.00,5
14689298,1,119.00,4
12532033,3,250.00,0
11312357,2,100.00,0
10712917,1,90.00,1
17615865,1,77.00,0
2763589,1,43.00,105
16989622,1,90.00,3
2892780,2,155.00,0
1493967,1,135.00,21
16270755,1,119.00,1
12266312,1,80.00,1
14689234,6,450.00,6
17019573,0,125.00,0
3945144,0,75.00,29
3029661,2,138.00,15
1559969,1,135.00,17
2275974,1,70.00,7
14469293,1,75.00,22
17163974,1,59.00,1
16856168,1,60.00,3
11619891,2,105.00,23
15626831,1,120.00,16
16277898,1,149.00,5
16495684,1,80.00,1
11389080,1,50.00,0
1353295,1,79.00,11
12118316,2,100.00,9
3352134,3,115.00,0
12198280,1,100.00,3
6500964,2,190.00,4
9772215,2,130.00,17
12104462,0,80.00,8
12862861,1,120.00,4
3258033,1,49.00,59
3450398,2,119.00,12
6892880,1,99.00,22
13776740,1,80.00,1
13486108,3,129.00,1
17968939,1,79.00,0
6310539,2,99.00,26
3961071,2,100.00,6
14326944,1,65.00,14
638555,2,250.00,8
5190193,2,150.00,16
16696921,1,98.00,2
3419443,3,160.00,3
3781081,3,160.00,3
441424,3,150.00,16
17877618,1,65.00,0
9357923,1,79.00,3
16009831,0,100.00,3
17522845,1,85.00,0
17935656,1,125.00,0
10582203,4,299.00,3
13220878,0,74.00,14
12109792,4,152.00,1
13974532,2,149.00,13
1973390,1,88.00,14
6986896,2,270.00,2
14924799,2,215.00,2
8494215,1,50.00,0
8641456,1,42.00,34
16632818,2,115.00,2
12666793,2,399.00,0
15840560,1,90.00,2
9710323,1,110.00,1
7851291,1,86.00,6
1525316,3,210.00,72
15998740,1,106.00,0
6554924,4,295.00,4
11877248,2,99.00,10
4465575,2,169.00,14
15341897,1,69.00,5
7909816,1,85.00,0
15965281,2,125.00,0
13383439,1,140.00,3
17581861,1,97.00,0
16440949,1,75.00,1
9581513,1,63.00,4
6965013,1,135.00,4
862597,1,109.00,112
9641683,1,85.00,21
14665451,0,175.00,9
12459737,1,100.00,0
11814622,1,110.00,2
7506985,1,94.00,6
16708542,1,115.00,2
13289721,1,99.00,6
1734427,1,40.00,46
7042388,1,80.00,14
16926905,3,200.00,0
14665429,1,60.00,11
9942636,1,80.00,3
9619069,0,65.00,1
12563689,3,140.00,5
4601431,1,90.00,0
17512018,1,89.00,0
1224935,3,225.00,8
7751187,2,165.00,0
13125133,1,95.00,10
12436996,2,200.00,6
16107557,2,188.00,3
11613729,3,165.00,7
7357862,1,90.00,9
17714074,1,74.00,0
16329181,1,95.00,0
16494093,1,115.00,0
312654,1,85.00,7
1514753,1,80.00,21
1525046,1,110.00,13
8897613,1,90.00,4
44805,1,95.00,118
15112883,1,100.00,0
2026455,9,622.00,34
454056,1,95.00,20
10361092,2,129.00,12
8198363,2,99.00,11
8458099,0,73.00,1
13143914,1,115.00,10
10358619,1,120.00,7
7925049,1,104.00,4
4298935,2,150.00,7
13536666,2,120.00,7
7671152,1,80.00,10
5479452,1,99.00,14
7213232,1,69.00,44
9932130,1,75.00,8
10227023,1,100.00,2
17415640,1,95.00,3
10554675,1,99.00,10
7472145,1,70.00,10
10180487,2,160.00,19
10259745,3,130.00,0
17361996,0,135.00,1
14191649,1,150.00,2
16901707,1,79.00,1
15305704,1,70.00,4
14584787,2,129.00,14
10161099,1,110.00,7
14144278,1,90.00,12
13146066,2,200.00,0
16095028,1,110.00,10
2133675,1,70.00,11
1904297,3,490.00,23
13375268,1,35.00,1
5937687,1,100.00,6
1215407,1,120.00,1
1639096,2,190.00,4
12163490,1,80.00,0
2529643,1,98.00,26
2234721,2,95.00,5
16157528,2,175.00,1
16943959,1,80.00,0
4692365,3,219.00,1
2854612,1,150.00,0
8657220,2,225.00,4
6161365,1,113.00,2
12064496,1,74.00,15
10291708,1,100.00,2
3402833,4,350.00,6
595678,2,130.00,13
16875939,3,250.00,0
10357996,1,135.00,11
4426990,3,150.00,10
2788545,2,170.00,4
3673223,1,65.00,9
13012082,1,95.00,12
7539820,2,180.00,4
11603045,2,349.00,3
13896803,1,30.00,1
8590437,1,90.00,4
5409199,1,99.00,5
16002117,1,60.00,1
3943487,1,80.00,11
13896058,2,125.00,4
1938510,2,320.00,55
14210950,0,89.00,6
1509400,2,150.00,22
10513107,1,99.00,2
11307026,1,118.00,5
2818,1,79.00,190
11310110,1,114.00,7
1184777,2,121.00,43
15340557,1,80.00,4
16704281,2,56.00,0
17891778,1,100.00,0
15861762,1,150.00,0
12257182,2,80.00,0
17335754,1,65.00,1
7996860,2,115.00,0
8717725,1,94.00,1
2393492,1,99.00,5
6510134,0,125.00,20
8263224,1,100.00,2
13732168,2,100.00,5
14190815,1,85.00,8
6046073,1,80.00,12
5820162,1,129.00,45
14107295,1,110.00,8
13567216,1,120.00,5
17716769,1,50.00,0
11501596,2,155.00,36
7772779,3,195.00,0
9312697,1,39.00,16
858666,1,140.00,239
1443515,1,75.00,17
6619943,0,90.00,46
7505530,2,100.00,7
3349039,1,98.00,14
6724019,1,85.00,12
13370965,1,100.00,29
919118,1,89.00,17
13036454,1,120.00,5
9766629,4,150.00,3
13861881,1,120.00,10
1639387,2,115.00,3
9339846,0,65.00,7
2294713,1,85.00,38
10322779,1,90.00,5
5368632,1,90.00,12
7570081,1,120.00,1
13501077,1,95.00,8
15368822,1,94.00,2
17859181,2,250.00,0
10097615,0,80.00,31
6088524,1,110.00,26
10158587,1,89.00,0
9732180,2,119.00,4
7898257,2,125.00,7
13567062,0,130.00,6
15373075,1,40.00,14
1410121,1,95.00,39
1835186,1,54.00,125
6816828,1,90.00,0
13472401,2,108.00,1
6226374,0,79.00,2
8176659,0,60.00,1
17170477,1,59.00,1
9410136,0,90.00,78
4265569,1,70.00,39
2359529,2,100.00,33
15892707,0,100.00,9
17793207,2,175.00,0
17793177,1,59.00,0
17596538,1,60.00,0
16585365,2,85.00,3
14587372,2,149.00,6
2397538,1,125.00,13
13599479,0,80.00,1
17688200,1,93.00,1
14516642,3,200.00,15
262209,1,73.00,7
11244821,1,60.00,11
585258,1,90.00,8
693475,2,325.00,30
13631833,1,110.00,2
16591404,1,80.00,7
4278399,1,69.00,29
13797285,1,35.00,2
12981383,1,104.00,2
16358380,1,130.00,1
7017061,2,85.00,4
16748989,1,119.00,0
5869943,1,75.00,12
11702606,1,90.00,4
15667547,1,69.00,19
17371458,2,85.00,1
16119411,1,100.00,0
15077678,1,99.00,3
15013340,0,84.00,4
13328322,3,99.00,0
11115316,1,100.00,40
16224508,1,50.00,6
15441407,1,95.00,7
728527,2,85.00,63
13609920,1,90.00,0
12748491,2,134.00,27
16000278,2,150.00,2
15077400,2,199.00,4
14527831,1,100.00,0
462809,1,72.00,110
1350408,2,115.00,29
1776383,1,80.00,19
920320,1,119.00,11
16061656,0,120.00,0
8030539,1,160.00,3
759696,3,295.00,4
588477,3,375.00,47
744386,2,260.00,4
14757116,2,240.00,24
5132885,3,330.00,3
9850294,1,119.00,2
15879657,1,50.00,10
5852675,3,480.00,2
6650939,1,200.00,0
13181587,1,95.00,4
16420514,2,246.00,3
2541837,2,110.00,14
744520,2,260.00,6
7335573,1,155.00,0
13756597,3,200.00,2
14211678,1,150.00,14
14444692,1,90.00,0
14867154,1,200.00,0
14152377,1,70.00,12
14152376,1,125.00,11
5859463,2,149.00,0
714884,1,130.00,14
17950858,1,200.00,0
8609137,1,150.00,3
7111106,1,44.00,61
3926133,1,124.00,19
10446937,2,165.00,40
13331165,2,180.00,5
12416356,1,100.00,1
17492691,1,100.00,0
17394357,2,260.00,0
9500000,1,130.00,9
2517619,0,115.00,67
16968311,4,250.00,0
15723113,2,180.00,4
16225053,1,129.00,1
1105128,1,150.00,204
7097041,1,70.00,43
3383408,1,80.00,146
5859388,3,250.00,2
14706744,2,280.00,21
8644656,2,139.00,5
13458109,1,120.00,28
937759,1,87.00,2
2986776,2,249.00,12
16869376,1,118.00,5
15460346,2,110.00,5
5962744,1,75.00,110
17950700,2,600.00,0
2054325,0,110.00,15
10872765,3,300.00,6
6285243,1,139.00,6
7232162,2,225.00,34
2844568,1,150.00,0
17688470,0,100.00,3
7475516,1,120.00,47
7497587,1,148.00,10
747370,2,190.00,21
8084800,2,175.00,49
1501469,2,295.00,55
11271216,0,110.00,29
14802237,1,250.00,4
14604039,1,150.00,27
1236227,4,349.00,106
7555967,1,69.00,2
3919222,1,160.00,0
1891590,2,175.00,52
13875260,1,70.00,3
1703441,2,145.00,30
4488692,1,190.00,117
9502213,1,85.00,43
2634719,1,95.00,78
15001328,1,147.00,5
15921637,1,179.00,8
184666,1,175.00,32
9442082,4,295.00,21
7590226,1,89.00,39
10703192,3,200.00,17
16801042,1,200.00,1
6673141,1,120.00,74
6340508,2,130.00,9
17521915,1,79.00,0
4798713,1,119.00,10
8966479,1,169.00,2
17913855,1,250.00,0
9593072,2,129.00,5
17393325,0,220.00,0
17809402,1,140.00,0
6607523,2,149.00,1
55256,1,90.00,55
9338157,1,80.00,3
8044420,1,180.00,31
16213182,2,200.00,0
12423961,1,95.00,17
12080411,1,160.00,31
450767,2,255.00,40
3203283,2,225.00,10
1211540,1,100.00,16
16801994,1,120.00,2
5602442,1,140.00,5
15626614,1,3,142.00,0
6418802,2,250.00,7
10064554,3,300.00,5
785432,2,200.00,404
17759347,1,159.00,0
8191077,1,250.00,24
877702,0,150.00,21
15794018,2,250.00,1
3406912,2,230.00,26
16109868,2,150.00,2
4052229,2,130.00,7
8545391,2,180.00,3
13855236,1,120.00,0
5770627,0,78.00,84
11980922,1,150.00,0
1204392,0,175.00,14
16394229,2,180.00,3
1864726,1,225.00,46
16758666,1,120.00,0
5625228,0,105.00,12
14122983,1,180.00,5
7918810,1,98.00,52
16646108,1,75.00,7
15884449,0,185.00,20
254104,1,145.00,20
16864509,1,35.00,7
4248769,1,120.00,191
13295770,1,99.00,3
13631261,1,85.00,12
13926176,2,280.00,2
17913226,3,180.00,0
15463427,2,250.00,11
297220,1,117.00,73
13235194,1,85.00,5
16282611,1,65.00,5
12964692,1,71.00,0
12375427,3,399.00,0
6477028,1,140.00,10
7271405,0,180.00,18
17869428,1,79.00,0
4569548,1,69.00,140
13833507,1,130.00,37
7274158,1,140.00,65
11161861,1,105.00,65
1801900,2,95.00,50
6058955,1,120.00,36
1932986,3,225.00,1
6542619,1,135.00,15
3235970,1,180.00,5
9584580,1,135.00,26
414917,2,299.00,78
647027,2,130.00,41
425575,0,140.00,74
13270647,1,149.00,1
16416374,1,70.00,1
12743606,2,240.00,0
17494942,0,135.00,1
5039124,1,90.00,0
8348686,1,114.00,8
3996686,2,245.00,21
6345018,1,60.00,20
13693838,1,70.00,5
3205268,2,200.00,31
1404050,1,124.00,26
1922229,1,100.00,22
7492962,1,115.00,7
8835898,1,48.00,36
17660913,1,200.00,0
11173137,1,115.00,5
7037025,2,150.00,5
1333091,3,300.00,14
1786144,1,130.00,43
13106122,0,79.00,2
13554855,1,65.00,32
1403382,1,150.00,0
14193821,1,137.00,31
6154738,1,120.00,35
14021465,0,110.00,3
5962309,1,41.00,2
17022435,0,125.00,4
15923759,1,140.00,10
1339705,2,395.00,22
1463449,1,159.00,43
13072923,1,125.00,13
13761047,1,99.00,16
8548664,0,99.00,11
7829975,1,130.00,65
17497850,0,97.00,0
3393172,1,135.00,43
16475031,1,200.00,1
11559829,1,100.00,12
11239298,1,135.00,75
13556157,0,110.00,6
16176444,1,69.00,3
5231919,1,85.00,52
13926236,1,130.00,2
14447647,1,159.00,23
7536433,1,139.00,7
15433519,1,119.00,8
16340282,2,130.00,1
2580443,1,69.00,63
6531893,1,79.00,93
9207034,1,80.00,5
4160759,2,219.00,19
11369708,1,119.00,7
10936266,1,160.00,12
17714624,2,190.00,1
1274093,2,153.00,7
13820733,1,150.00,5
5464004,1,343.00,35
11565464,1,130.00,151
4192714,1,99.00,18
14182817,1,105.00,3
8714685,2,250.00,18
16249018,1,120.00,6
14971056,1,130.00,36
3461086,2,189.00,37
4154119,1,130.00,29
940369,2,171.00,32
6513399,2,150.00,9
2455913,1,120.00,45
679838,1,295.00,18
15530353,2,245.00,2
588020,3,250.00,47
7338230,2,199.00,5
11618221,1,100.00,4
8976608,1,60.00,79
16863838,1,75.00,3
13295511,1,99.00,5
13033368,1,140.00,10
13695213,0,73.00,2
14479496,1,140.00,1
3854939,1,160.00,19
7272639,1,180.00,32
12860351,1,150.00,6
14622016,2,99.00,17
12574611,2,320.00,7
17650265,2,155.00,0
13629613,1,180.00,18
2581825,1,130.00,5
9659991,3,319.00,6
4946084,1,120.00,5
13858971,1,105.00,7
15033912,1,190.00,3
6254671,1,87.00,24
12646536,1,110.00,6
938669,1,175.00,256
3459223,2,119.00,135
14217287,1,160.00,0
14244097,3,220.00,3
9107557,1,125.00,4
7917482,1,75.00,66
15542926,1,250.00,0
11833044,1,85.00,3
17628008,1,275.00,0
17326364,0,75.00,2
1729960,1,120.00,18
228174,1,149.00,23
3321175,1,100.00,5
17455347,1,120.00,1
1331739,2,247.00,13
15230362,1,109.00,2
12021788,2,150.00,40
13144841,1,99.00,7
12579382,1,100.00,8
15096042,0,100.00,7
4780575,1,100.00,62
7292814,1,105.00,13
10509529,1,105.00,20
1831427,1,120.00,1
6028065,1,120.00,15
12811031,0,85.00,20
10014949,1,130.00,14
8187901,1,160.00,103
2904582,2,180.00,6
12832684,1,100.00,1
15814568,2,140.00,4
14308481,1,155.00,10
6446260,1,200.00,16
16437751,1,320.00,0
6352898,2,198.00,32
1953187,2,176.00,135
1544866,1,120.00,141
11561243,1,100.00,12
15951181,1,95.00,2
13163687,1,140.00,14
14793612,1,100.00,8
6057968,2,150.00,14
10080750,2,140.00,3
9932655,3,265.00,3
14217196,1,175.00,0
15626210,1,130.00,3
1044448,4,325.00,27
3204411,2,235.00,16
4515109,2,280.00,18
9196644,2,120.00,11
3242653,1,130.00,29
16150470,1,103.00,2
4119684,1,229.00,47
3403539,2,170.00,4
2675147,1,130.00,27
16355969,3,200.00,1
4281417,1,389.00,10
10645240,1,180.00,16
17821436,0,110.00,0
17589529,1,157.00,3
16250956,2,209.00,6
744574,5,260.00,3
12641520,1,85.00,11
1170370,1,140.00,130
847573,1,158.00,59
4764819,1,79.00,122
15653835,2,219.00,3
4547745,1,83.00,6
15333414,1,175.00,7
12374650,1,164.00,0
13793307,2,160.00,2
12597740,1,250.00,13
10506043,1,150.00,21
7239681,1,100.00,17
11890386,2,130.00,2
16375873,2,200.00,12
7788226,3,169.00,0
17600438,3,300.00,0
5836359,0,120.00,39
16197317,1,79.00,16
7524474,1,75.00,6
518038,1,170.00,22
7302839,1,130.00,13
14050003,1,112.00,14
7796623,1,130.00,48
16834065,1,110.00,2
9264648,0,75.00,37
9026133,1,130.00,47
1079184,1,225.00,14
17294022,0,95.00,0
9336712,1,189.00,53
742160,10,300.00,54
11202194,2,120.00,27
15517903,2,200.00,9
8803098,1,120.00,2
6778480,1,141.00,23
12804908,1,105.00,19
10562065,1,125.00,25
9851660,2,160.00,0
14082726,2,450.00,11
3690880,1,137.00,143
96048,1,95.00,63
16766640,1,90.00,20
16855861,0,85.00,0
7430789,1,83.00,14
14242539,1,150.00,5
4707046,2,120.00,25
12247540,2,195.00,8
13541759,1,85.00,4
359298,1,150.00,102
15014784,1,73.00,22
9953753,1,88.00,38
17939726,,60.00,0
6382042,1,164.00,2
57811,1,125.00,24
1010056,1,165.00,103
10743370,3,150.00,2
5959225,3,300.00,104
9724374,1,70.00,0
10871252,2,213.00,4
16835025,1,250.00,4
620760,2,118.00,390
12086843,1,149.00,2
588059,2,110.00,39
4284858,1,175.00,10
2580902,2,199.00,85
11320052,1,109.00,0
15555147,5,230.00,3
13558192,2,170.00,5
14213549,1,225.00,1
3149579,3,400.00,9
4282929,1,150.00,86
17156304,1,180.00,4
17621412,2,255.00,0
14277750,1,200.00,8
6060562,1,93.00,19
13004307,1,125.00,4
17316279,1,65.00,3
17292384,1,88.00,3
17395190,4,170.00,0
15950194,1,156.00,1
13720663,3,250.00,24
7141052,1,79.00,57
17950196,1,200.00,0
14938357,1,125.00,1
2745824,1,175.00,21
12373844,1,100.00,1
1830345,2,400.00,14
16935188,1,125.00,11
6359921,1,100.00,62
17297326,2,150.00,0
3003987,1,95.00,207
842774,2,220.00,4
7918225,2,200.00,11
9489247,1,280.00,4
1102846,1,150.00,64
14544313,1,200.00,6
14677564,2,120.00,15
7271985,1,189.00,31
3860043,1,130.00,23
7138728,3,200.00,1
12217767,3,300.00,15
11234722,2,285.00,8
317959,1,109.00,64
6876570,1,195.00,3
9625910,1,127.00,16
14642584,1,115.00,6
1267645,2,180.00,14
17952149,0,165.00,0
12643722,2,115.00,5
12145656,1,99.00,16
1523283,1,163.00,23
11319568,1,130.00,18
17455021,1,225.00,0
8181348,2,159.00,2
874076,0,100.00,16
11073534,1,100.00,0
2714981,2,100.00,2
16054224,1,104.00,6
15462325,1,120.00,6
12679111,1,80.00,1
7075779,3,199.00,33
13951234,1,150.00,0
11034875,1,99.00,10
11165921,1,98.00,101
356220,1,110.00,116
17495504,1,135.00,0
17629249,1,125.00,0
17455567,2,320.00,1
874315,1,110.00,254
184282,2,230.00,109
645579,1,150.00,9
8377910,1,99.00,22
645568,1,120.00,28
1254701,1,80.00,95
13296943,2,188.00,1
16807331,1,50.00,0
7297468,2,259.00,34
12234508,1,149.00,21
3397690,1,95.00,3
9950767,1,98.00,41
17293052,4,375.00,0
8548182,1,175.00,5
7134945,2,500.00,16
11564554,2,239.00,10
3143024,0,150.00,34
12514682,3,175.00,1
4020075,1,139.00,21
2282124,3,175.00,1
7335745,1,155.00,0
13923664,1,100.00,3
16938317,1,69.00,10
4153045,1,149.00,5
15555007,1,140.00,0
14326160,1,150.00,19
14618316,2,245.00,7
7757518,2,120.00,9
16307129,1,150.00,0
2159904,1,185.00,21
17168648,0,129.00,3
4630663,1,269.00,1
16346917,1,90.00,0
3724193,1,135.00,9
13097153,5,188.00,7
6639303,3,180.00,54
7166128,2,110.00,3
16936215,0,150.00,8
2708012,1,110.00,15
11922669,1,61.00,4
9590594,4,385.00,0
17951713,1,155.00,0
13869181,0,150.00,12
15264686,1,120.00,0
3896500,1,190.00,67
3107750,1,100.00,27
7725619,2,295.00,48
4713353,1,149.00,25
2845566,1,120.00,13
2845562,4,450.00,13
9632913,1,80.00,37
159223,1,140.00,82
16379391,1,130.00,2
10776061,1,110.00,4
11559431,0,120.00,95
16235663,0,150.00,6
6550672,2,130.00,7
14412610,0,100.00,45
16673593,1,90.00,0
16804658,1,80.00,1
8710938,2,180.00,8
8219419,1,75.00,2
17984268,1,165.00,0
16552404,1,114.00,14
9523666,1,180.00,6
6485103,1,140.00,67
9146453,2,165.00,74
16801457,2,300.00,0
2946162,2,170.00,20
2021675,1,75.00,199
4761339,1,200.00,31
10318925,2,129.00,45
12596322,5,299.00,36
5207095,1,60.00,75
8476396,1,80.00,7
11659697,3,239.00,2
15228558,1,150.00,0
3428190,2,170.00,34
16285191,1,150.00,0
1266433,1,105.00,324
4877509,2,140.00,29
15592635,2,95.00,4
14799702,1,117.00,3
13924971,2,135.00,10
10448050,4,489.00,7
7238464,2,341.00,14
7297113,1,99.00,12
5165908,1,272.00,18
978043,1,159.00,26
2719886,1,59.00,49
9687879,2,99.00,6
15297662,2,225.00,7
17579194,2,160.00,1
1798945,1,249.00,56
15428681,2,190.00,1
10515223,1,73.00,60
8776772,2,237.00,5
715799,1,170.00,31
6081844,0,85.00,100
14478335,1,69.00,0
11495829,1,100.00,1
14046022,2,169.00,1
780674,1,150.00,11
9131858,1,99.00,13
17245451,1,225.00,1
4057422,1,160.00,97
9529700,1,120.00,1
256340,1,95.00,2
14700000,1,75.00,1
13136632,2,150.00,7
5087884,2,175.00,32
11263379,4,175.00,4
4057394,2,150.00,3
7629100,1,283.00,1
16573972,1,150.00,0
11967317,1,110.00,6
2396536,3,275.00,9
13029751,3,198.00,6
780471,1,135.00,45
13818567,2,150.00,15
6734900,1,140.00,50
16401437,1,99.00,3
728713,1,85.00,3
9609390,2,140.00,4
17805060,1,100.00,0
14033252,3,350.00,9
11650024,1,120.00,1
16195935,2,150.00,0
13119217,2,175.00,3
16640578,1,150.00,6
12427608,1,80.00,16
7740483,1,140.00,17
13050182,2,400.00,2
705423,1,219.00,94
17873434,2,300.00,0
9618303,2,160.00,12
12534230,3,300.00,5
6863379,1,100.00,2
15417809,2,165.00,1
9382307,0,99.00,47
17119757,0,140.00,3
8336795,1,159.00,46
2769302,1,135.00,31
311694,1,115.00,3
2275817,0,115.00,88
15090047,1,140.00,6
6504823,2,130.00,7
11348445,1,179.00,11
13060995,2,185.00,13
4736274,2,200.00,2
4179215,2,150.00,11
15385810,1,50.00,15
13386956,1,175.00,7
17250802,0,220.00,0
2018017,1,199.00,4
13807292,2,130.00,9
7323963,2,140.00,18
409893,1,160.00,77
16834611,2,99.00,7
835889,3,255.00,3
14139645,1,120.00,26
13541391,1,150.00,23
8044623,1,195.00,9
13189183,2,140.00,3
14765735,1,73.00,21
306852,2,195.00,2
835627,3,200.00,10
740995,2,119.00,124
13778923,1,120.00,4
3982031,1,140.00,31
6406841,1,105.00,1
7119122,1,42.00,71
6508171,1,150.00,5
8706862,2,175.00,17
15552101,1,101.00,10
13353584,1,125.00,6
8266021,1,115.00,1
539036,2,288.00,44
1396297,2,200.00,23
6402565,2,150.00,4
11221414,1,130.00,7
5390933,5,425.00,19
12013103,2,200.00,2
1354077,2,120.00,34
17152396,1,135.00,1
14039431,1,150.00,10
12373532,1,139.00,0
4274534,1,86.00,132
9542708,2,155.00,25
10953461,1,48.00,1
3123853,2,185.00,143
13906047,1,140.00,3
6899074,2,175.00,9
7846243,1,175.00,16
16423995,1,112.00,3
1482998,1,85.00,43
16768041,2,250.00,2
14829970,2,300.00,0
2829338,3,190.00,8
4304509,1,150.00,6
13247212,1,225.00,16
16625943,1,93.00,5
