id,bedrooms,price,number_of_reviews
11782416,1,38.00,0
6770323,1,55.00,8
5818324,2,59.00,6
17675857,0,15.00,0
9806126,1,60.00,1
17071091,1,35.00,3
16511719,1,85.00,0
3423598,1,63.00,0
5954039,1,49.00,18
733010,1,79.00,10
7639859,1,60.00,71
5754167,0,70.00,0
13744474,2,130.00,10
11662479,1,45.00,17
16340722,1,42.00,0
1228080,2,65.00,49
16106950,1,80.00,2
14662833,1,55.00,5
7070330,3,75.00,2
13184314,1,90.00,2
3532819,1,30.00,3
1163896,1,55.00,5
8360648,0,50.00,17
15887876,1,92.00,1
14416950,1,59.00,0
1903992,1,70.00,0
6138368,4,300.00,1
7720054,0,40.00,10
11631306,1,70.00,1
9422714,2,260.00,1
6851690,0,40.00,2
8738412,1,65.00,5
11632475,0,35.00,12
3399064,1,55.00,4
14273580,2,70.00,13
12492131,1,28.00,16
5882180,3,290.00,15
5758432,1,40.00,12
10018695,0,55.00,0
7427802,1,80.00,0
11766297,0,84.00,3
15069171,0,69.00,2
4705102,0,27.00,1
10063782,1,65.00,0
10822014,1,79.00,0
11617788,0,60.00,0
9983008,1,130.00,0
17949600,1,145.00,0
17636536,1,80.00,0
3749621,0,110.00,1
4453699,2,135.00,8
9367815,2,100.00,0
7058878,3,150.00,0
11382644,1,60.00,0
14102649,1,40.00,0
13216887,1,100.00,2
13229126,1,55.00,1
11254821,1,60.00,16
2826708,0,86.00,146
750228,2,120.00,6
7158558,1,80.00,2
12958070,1,60.00,0
12438605,1,105.00,0
11250470,2,100.00,0
2879087,2,520.00,15
13885981,0,45.00,6
13624365,1,83.00,5
17647392,1,90.00,0
8876561,1,99.00,0
7408019,1,32.00,1
8799150,0,70.00,0
14097889,1,60.00,0
7206635,1,80.00,0
7623221,1,50.00,27
763419,1,99.00,6
6874755,0,90.00,0
13093096,0,55.00,0
3639960,3,139.00,4
12556992,1,75.00,9
7177170,1,127.00,25
1094251,1,75.00,3
1429609,1,85.00,28
3144526,1,65.00,0
17105304,1,35.00,2
4406227,1,98.00,16
11746828,2,100.00,1
9953184,1,55.00,4
12667802,1,117.00,2
17847120,3,430.00,0
15986319,2,200.00,1
11510356,1,46.00,3
1549177,1,85.00,9
7643543,0,32.00,0
11269927,2,120.00,38
6410432,3,130.00,0
1550287,1,50.00,92
12380287,1,50.00,0
16595172,1,60.00,0
4579144,1,75.00,0
3343644,2,39.00,24
7592588,1,50.00,14
13052212,1,60.00,10
8727938,1,100.00,2
8980161,0,90.00,1
7415101,3,140.00,0
4277146,1,70.00,0
16141681,2,151.00,0
7065102,1,85.00,1
15150496,1,44.00,18
5206342,1,45.00,37
17818282,1,44.00,0
14110303,1,27.00,2
7041309,0,36.00,3
4158727,1,120.00,3
5758109,1,70.00,25
3485160,1,30.00,33
17299059,1,75.00,1
15324040,0,43.00,3
3493343,0,200.00,3
17541176,1,85.00,0
11743685,3,130.00,3
11387548,2,160.00,0
7708707,1,49.00,39
16938215,1,80.00,2
4812020,2,137.00,0
13080228,2,50.00,0
16465959,1,35.00,0
5479411,1,39.00,2
17579002,1,90.00,0
6810948,0,57.00,1
6588845,1,70.00,0
9815866,1,49.00,2
548351,1,70.00,88
14020274,2,68.00,1
16881377,1,70.00,1
10742457,0,39.00,11
10869761,0,45.00,0
13568531,1,23.00,5
13786739,3,120.00,0
3218133,2,150.00,1
16240479,0,55.00,5
13357461,0,45.00,4
610796,1,59.00,60
15763236,1,59.00,2
3416947,4,286.00,52
13585027,0,60.00,1
7576194,1,35.00,2
4536648,1,50.00,5
8684862,1,45.00,7
12818054,1,80.00,1
16810445,1,119.00,1
7966405,2,65.00,14
9763149,1,185.00,1
17278675,0,90.00,0
17360170,1,70.00,0
5484107,1,80.00,2
1169264,2,135.00,0
15770148,1,60.00,10
1274691,1,75.00,0
3791756,1,75.00,0
3198789,1,35.00,19
9816484,1,63.00,0
7696319,1,50.00,4
3957499,1,50.00,143
6281346,1,54.00,1
4669008,1,65.00,1
4563051,1,38.00,3
14658396,1,35.00,0
13409055,1,85.00,4
13718480,0,50.00,1
16329298,1,50.00,0
874719,2,202.00,11
13102774,0,40.00,3
6905239,1,55.00,3
14115721,1,20.00,13
